	Topic_Num	Topic_Perc_Contrib	Keywords	Text
43	9.0	0.1947	사실, 팩트, 병원, 체크, 접촉, 소문, 뒤, 안, 목욕탕, 시민	신종 코로나, 목욕탕 물 통해서도 감염된다?전북에서도 신종 코로나바이러스 감염증 확진환자가 발생했다. 이 환자는 군산에 거주하는 A씨(62·여)로, 국내에선 여덟 번째, 도내에선 첫 번째로 확진판정을 받았다. A씨는 지난 23일 입국 후, 서울 큰아들 집에 이어 군산의 식당, 병원, 대형마트, 목욕탕, 국가격리병원 등을 방문했다. A씨가 여러 장소를 옮겨 다니면서 접촉한 시민은 74명이다.그러나 목욕탕에서 접촉한 시민은 포함되지 않았다. 질병관리본부의 역학조사가 끝나지 않았기 때문이다.도민들은 불안해하고 있다. 목욕탕 안에 있는 물을 통해서도 감염될 수 있다는 소문 때문이다. 목욕탕에서 얼굴을 담그거나 물을 눈에 묻힐 경우 눈 점막을 통해 전염이 될 수 있다는 것이다. 소문이 사실이라면 목욕탕이 다른 다중이용시설보다 코로나바이러스 감염확률이 높을 수도 있다.과연 그럴까. 전북일보가 팩트체크로 검증해봤다.
44	9.0	0.1134	사실, 팩트, 병원, 체크, 접촉, 소문, 뒤, 안, 목욕탕, 시민	일주일 뒤 국내 마스크 생산이 중단된다?신종 코로나와 관련한 팩트체크, 이어간다. 중국이 마스크 만들 재료를 싹쓸이해서 일주일 뒤면 국내 마스크 생산이 중단된다는 소문이 돌고 있다. 사실일까? Powered by Froala Editor
45	9.0	0.0881	사실, 팩트, 병원, 체크, 접촉, 소문, 뒤, 안, 목욕탕, 시민	대구에서 격리대상자 2명이 도망쳤다?대구의료원에서 격리대상자(확진지와 접촉자) 2명이 도망쳤다?
46	10.0	0.4739	소독, 거리, 방역, 사회, 소독약, 대표, 요청, 무기, 문자, 장면	"""길거리 방역 효과 없다""코로나19에 대한 공포감이 높아지고 대면 접촉이 어려워지자 총선 후보들이 약통을 메고 거리에 소독약을 뿌리고 있다. 자치단체장들은 지역 군부대와 협조해 화학부대를 동원해 거리 소독에 나섰다.박원순 서울시장은 지난달 24일 긴급 서울시 안전관리위원회를 개최하고 수도방위사령부의 협력을 요청했다. 이에 수도방위사령부는 제독차량12대와 병력 411명을 긴급 투입했다. 서울시는 “각 지자체의 요청이 들어오는 대로 다수의 인원이 모이는 장소를 중심으로 소독을 실시할 계획”이라고 밝혔다. 지난 4일 장병들은 은평구 일대에서 제독차 방역을 실시했다. 감염이 확산된 대구 경북은 물론 강원, 광주 등 전국 각지에서 군 제독차가 동원돼 거리 소독에 나섰다. 보수와 진보를 불문하고 선거철을 맞은 정치인들도 방역활동을 하러 거리로 나섰다. 황교안 미래통합당 대표는 지난달 25일부터 종로구 거리 방역에 나섰다. 약통을 둘러메고 분무기로 거리에 소독약을 뿌리며 유권자를 만나고 있다. 공중화장실에 소독약을 뿌리는 장면이 보도되기도 했지만 대부분은 거리에 약을 뿌리는 장면이다. 횡단보도를 건너면서 소독약을 뿌리기도 한다. 나경원 의원은 마스크를 코 밑에 걸친 채 길거리에 소독약을 뿌리는 장면이 보도됐다. 심상정 정의당 대표도 길거리에 소독약을 뿌리면서 방역활동을 하는 사진을 자신의 페이스북에 게재했다. 그런데 기사 댓글과 일부 온라인 커뮤니에서 길거리 소독은 방역 효과가 없다는 주장이 제기됐다."
47	10.0	0.213	소독, 거리, 방역, 사회, 소독약, 대표, 요청, 무기, 문자, 장면	"사회적 거리두기 그만해도 된다사회적 거리두기는 신종 코로나바이러스 확산 방지를 위한 가장 기본적인 지침이다. 그런데 이에 관해 색다른 주장이 제기됐다. 지난 13일 최재욱 고려대학교 의과대 예방의학과 교수가 YTN라디오 '노영희의 출발 새아침'에 출연해 ""사회적 거리두기는 계속 하면 지나치다""라고 말한 것이다. 소비 위축 등 경제사회적 부작용도 큰 사회적 거리두기, 정말 그만 해도 되는 것일까. 최 교수의 주장에 대해 자세히 살펴봤다."
48	10.0	0.1952	소독, 거리, 방역, 사회, 소독약, 대표, 요청, 무기, 문자, 장면	'락스 분무기' 안전하다？코로나19 불안감이 확산하면서 유튜브 등을 통해 자체 소독약 제조법이 퍼지고 있다. 대표적인 것이 락스를 사용한 제조법이다. 락스 희석액을 분무기에 담아 문고리, 마스크 등에 분사하면 바이러스가 죽는다는 설명이다. 최근에는 구리시청이 락스 분무기 제조법을 시민들에게 알리기도 했다.
49	10.0	0.1018	소독, 거리, 방역, 사회, 소독약, 대표, 요청, 무기, 문자, 장면	소독제 대기 중 분사, 코로나19 방역에 효과 있다?분사형 소독제가 대기 중의 신종 코로나바이러스를 살균할 수 있다는 이야기가 SNS상에 돌고 있다. 실제로 일부 소상공인들이 ‘대기 중에 퍼져있을 코로나바이러스를 소독하기 위한 목적’이라며 분사형 소독제를 구입하거나 사용하고 있다.
50	10.0	0.0897	소독, 거리, 방역, 사회, 소독약, 대표, 요청, 무기, 문자, 장면	신종 코로나바이러스는 우한 수산시장에서 판매된 야생동물에서 유래됐다중국 질병예방통제센터는 지난 27일 공식사이트에서 신종 코로나바이러스가 우한 수산물 시장에서 판매된 야생동물에서 유래됐다고 밝혔다.이에 대한 사실 여부를 검증한다.Powered by Froala Editor
51	11.0	0.3482	확산, 지역, 세계, 서비스, 최근, 중단, 공기, 불안감, 기지국, 감염자	5G 네트워크가 코로나 전파한다신종 코로나바이러스 감염증(코로나19)이 5G(5세대 이동통신)를 타고 확산한다'는 황당한 주장이 서방을 중심으로 퍼졌다. 전 세계에서 코로나19가 전파된 지역이 5G 서비스 출시 지역과 일치한다는 식의 주장이다. 코로나19가 크게 확산한 지역에는 5G 기지국이 있고 5G 기지국이 없는 곳에는 코로나19의 발병이 미미했다는 것이다. 유튜브에는 코로나19 확산 지역과 5G 서비스 지역을 비교한 세계지도를 소개하는 동영상이 등장했고 국내 블로거 중에도 동조하는 이들이 나타났다. 국내 한 블로거는 '이탈리아는 5G 기지국 밀집지역. 무선주파수가 사람을 죽이고 있다', '5G와 AI(인공지능), 모든 것을 연결한다. 크루즈선에도 5G가 설치. 확진자 발생 원인'이라는 등의 글을 올리며 정부에 5G 서비스를 중단할 것을 촉구하기도 했다. 영국에서는 최근 일부 무선통신 기지국을 겨냥한 방화 사건이 발생하기도 했다.
52	11.0	0.2307	확산, 지역, 세계, 서비스, 최근, 중단, 공기, 불안감, 기지국, 감염자	"""코로나 때문에 싱가포르에서 그랩 서비스 중단""2월 9일 오전, <헤럴드경제>가 ""中폭스바겐 공장가동 연기, 싱가포르 그랩은 서비스 중단""이라는 제목의 보도를 내놨다. <헤럴드경제>는 이 기사에서 ""'동남아시아의 우버'라고 불리는 차량공유서비스 '그랩'은 싱가포르에서 당분간 서비스를 중단키로 했다. 신종코로나 확진자가 40명에 달해 우려가 고조된 영향이다""라고 전했다. 사실일까."
53	11.0	0.0939	확산, 지역, 세계, 서비스, 최근, 중단, 공기, 불안감, 기지국, 감염자	"""의약계가 코로나19 변이에 따른 2차 파동 우려하고 있다.""한균희 연세대 약학대학장이 지난 15일 하신 말씀이라며 의약계가 코로나 2차 파동을 우려하고 있다는 글이 퍼졌다. 우리나라 코로나19는 S형인데 이탈리아에서는 감염력이 4배 강한 변이가 발생했다며 감기도 조심해야 한다는 내용까지 담고 있다. 사실인지 확인했다."
54	12.0	0.2702	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	"""평택 수건 가게에서 방역복을 입은 사람들이 환자를 부축했다"" 신종 코로나바이러스와 관련해 조작된 정보나 근거 없는 주장들이 빠르게 유포되고 있다. 심지어 평택의 한 수건가게에서 방역복을 입은 사람들이 환자를 부축했다는 주장이 제기됐다. 해당 주장과 함께 올라온 사진의 진위를 따져봤다. Powered by Froala Editor"
55	12.0	0.2516	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	정부가 임상정보 틀어쥐고 전문가들에게 공유 안 한다3월 20일 대한의사협회가 정부에 임상정보 공유를 촉구하는 기자회견을 했습니다. 해당 기자회견에서 나온 발언을 근거로 3월 24일 유튜브 채널 가로세로연구소에서는 정부가 임상정보를 틀어쥐고 일선 병원에 공유하지 않는다고 주장했습니다. 중앙임상위원회를 소수의 이너서클로 표현하기도 했습니다. 이 영상은 인터넷 커뮤니티를 중심으로 퍼져나갔습니다. 임상정보 공유를 둘러싼 주장이 사실인지 검증했습니다.
56	12.0	0.1715	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	"""동대구역에서 신종 코로나 감염 환자가 방역복을 입은 사람들을 피해 도주 중이다"" 신종 코로나 바이러스와 관련해 조작된 정보나 근거 없는 주장들이 빠르게 유포되고 있다. 동대구역에서 방역복을 입은 사람들이 신종 코로나 바이러스 감염 환자를 추격하고 있다는 주장도 제기됐다. 해당 주장과 함께 올라온 사진의 진위를 따져봤다. Powered by Froala Editor"
57	12.0	0.1405	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	신종 코로나바이러스는 에이즈를 일으키는 HIV와 유사하다1월 31일 인도 대학교 연구진은 'Uncanny similarity of unique inserts in the 2019-nCoV spike protein to HIV-1 gp120 and Gag'이라는 보고서를 바이오아카이브 사이트에 게재했다. 보고서 요지는 신종 코로나 바이러스의 유전자와 HIV가 유사하다는 내용이다. 해당 보고서는 이틀 뒤 저자에 의해 철회됐다.
58	12.0	0.1319	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	'갑자기 고꾸라지는 감염자' 영상, 사실이다?신종 코로나바이러스에 불안한 사람들을 더욱 걱정하게 만드는 영상들이 요즘 인터넷에 계속 올라오고 있다. 신종 코로나 감염자가 고꾸라지는 영상, 눈을 마주치는 것만으로 바이러스가 전파된다는 영상, 중국인이 박쥐를 먹는 영상, 이렇게 떠도는 영상들이 사실일까? 공포를 조장하는 영상의 출처가 어딘지, 또 어떻게 퍼진 건지 알아봤다.  Powered by Froala Editor
59	12.0	0.1166	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	A형이 코로나19에 가장 취약하고 O형이 상대적으로 강하다‘A형 친구들 특히 손 잘 씻자...’, ‘중국 연구진 “혈액형 O형이 코로나19에 상대적 내성 강한 듯”’ 혈액형과 코로나19 감염의 상관관계에 대한 내용이 각종 SNS에서 빠르게 확산됐다. 일부 언론들도 같은 내용의 기사를 내보냈다. 어떤 언론사 홈페이지에선 해당 기사가 인기 기사 1위를 차지하기도 했다. 혈액형에 따라 코로나19 바이러스 감염 위험이 달라지는지 확인해보고, 해당 내용의 유포 과정을 짚어봤다.
60	12.0	0.1154	주장, 영상, 해당, 사람, 공유, 정보, 유튜브, 근거, 임상, 사진	"""미국인들이 코로나19 치료비 없어 극단적 선택"" ? -최근 국내외 SNS에서는 코로나19에 걸린 미국인들이 치료비가 없어서 바다에 뛰어들어 숨진 채 발견됐다는 영상이 확산됐는데, SNS에 유포된 영상을 바탕으로 검증해보겠습니다"
61	13.0	0.2065	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	코로나 바이러스는 기온이 올라가는 봄이 되면 사라진다?코로나바이러스의 유행으로 지자체와 산업계는 행사를 취소하거나 연기하는 등 확산 방지에 총력을 기울이고 있다. 대학가 역시 졸업식, 입학식 등의 행사를 취소하고 잇따라 개강을 연기하고 있다. 국내외 내수 부진으로 인한 경기 침체까지 우려되는 상황이다 보니 ‘신종 코로나’ 사태가 언제 마무리될지가 초미의 관심사다. 일각에서는 “신종 코로나 바이러스는 날씨가 따뜻해지면 사라질 것”이라는 주장도 나오고 있다. 온도와 습도에 약한 바이러스의 특성상 봄이 돼서 기온이 오르면 신종 코로나 바이러스도 수그러들 것이라는 설명이다. 반면 “메르스나 신종 인플루엔자는 날씨가 따뜻한 봄, 여름에 환자가 유행했다”는 반박도 나온다. 신종 코로나 바이러스는 기온과 습도 증가에 영향을 받을까?
62	13.0	0.2029	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	"신종 코로나, 일반 대기를 통해 전염되는 '공기감염병'이다?""온도 20도, 습도 40%인 적정 환경에서 신종 코로나바이러스는 최대 5일까지 생존할 수 있다""지난 4일 중국 국가위생건강위원회 전문가팀 장룽멍(蔣榮猛) 주임의 발표 내용이다. 장 주임은 ""신종 코로나바이러스가 적정한 환경에서는 수일간 생존할 수 있다""며 이같이 말했다.해당 발언을 접한 SNS(트위터), 유튜브, 커뮤니티 등 온라인 이용자들 사이에서는 ""신종 코로나바이러스, 공기 중에서 5일 동안 생존한다는데 공기감염병인 것 아니냐""는 소문이 퍼지고 있다.이러한 소문은 사실일까?"
63	13.0	0.1473	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	"""춘해보건대 김희진 총장입니다. 헤어드라이어를 쐬어주면 바이러스가 죽습니다""인터넷 유통 글 내용. ""춘해보건대 김희진 총장입니다 저도 가정의학과 전문의인데요 음 코로나 바이러스 걱정 되시지요?제가 확실하고 간단한 소독법을 알려드리겠습니다 코로나바이러스는 열에 가장 약합니다.온도가 30도만 되어도 활동이 많이 약해지거나 죽습니다. 따라서 어느집에나 있는 헤어드라이기를 사용 하세요. 헤어드라이기는 온도가 70도나 80도 까지 올라갑니다.외출후 신경쓰이는 옷이나 물품을 모두 헤어드라이기로 샤워시키세요. 마스크나 목도리 등 모두요. 그리고 걱정 걱정마세요 바이러스가 모두 죽었으니까요.지금 당장 실행하셔도 도움이 될듯 합니다 ^^"""
64	13.0	0.1353	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	코로나바이러스 섭씨 60도에서 한 시간 가열해도 살아남는다신종 코로나바이러스(코로나19)가 영상 60도에 1시간 이상 노출돼도 생존이 가능하다는 프랑스 연구진의 논문이 발표돼 ‘팬더믹(대유행) 장기화’ 우려가 커지고 있다. 코로나 바이러스는 정말 60도가 넘는 고온에도 살아남을까.
65	13.0	0.1147	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	"""코로나 맥주회사가 바이러스 질문 좀 그만하라고 욕했다""""코로나 맥주회사에서도 바이러스에 관한 질문 좀 그만하라고 욕까지 하지 않습니까.^^ 지금 맥주 회사랑 한 판 붙어보자는 건가요?"" 민경욱 자유한국당 의원이 28일 페이스북에 이와 같은 글을 올리면서 코로나 맥주 공식 트위터 계정의 트윗처럼 보이는 이미지를 첨부했다. 이미지에는 ""Everyone stop f**king asking us about the virus"" 라는 문구가 적혀 있었다. 사실인지 검증해봤다."
66	13.0	0.1119	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	"공중화장실 비누로 바이러스 전파 가능하다""비누로 30초 이상 손을 꼼꼼하게 씻는다."" 코로나19 감염을 막는 가장 기본적인 위생 수칙이다.  그런데 트위터와 인터넷 커뮤니티에서는 공중화장실 등에서 공동으로 사용하는 고체 비누가 바이러스 확산의 매개체가 될 수 있다는 글이 오래 전부터 올라오고 있다. 감염자가 사용한 비누에는 바이러스가 묻기 때문에, 그 비누를 다시 쓰면 오히려 코로나19에 걸릴 수 있다는 얘기다."
67	13.0	0.0985	바이러스, 도, 위생, 생존, 발표, 트위터, 연기, 습도, 온도, 맥주	"""일본 체류중인 다이아몬드 프린세스호가 부산항으로 입항한다?""7일 새롭게 41명의 신종 코로나바이러스 감염증 확진자가 발생해 확진자가 총 61명이 된 '다이아몬드 프린세스 크루즈'에 대한 관심이 뜨겁다. 현재 이 배는 요코하마항에 있다. 인터넷 이용자들 사이에서 '이 배가 부산항으로 올 수도 있다' 등의 주장이 제기되고 있다. 또한 SNU팩트체크센터에도 같은 내용의 팩트체크 요청이 인입됐다. 부산시 당국에 대한 취재를 통해 사실확인을 해봤다."
68	14.0	0.2319	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	신종 코로나바이러스, 눈을 바라만 봐도 감염된다지난 1월 22일 신종 코로나바이러스 환자를 진료했던 중국 의사가 자신의 SNS에 ’보호 안경을 쓰지 않아 자신도 감염된 것으로 추측된다‘는 글을 게시했다. “환자를 진료할 때 마스크는 착용했지만, 보호 안경을 쓰지 않았다. 이후 결막염이 걸렸고, 2~3시간 후 증상이 발생했다”는 내용이었다. 해당 글은 누리꾼들 사이에 빠르게 퍼졌고, '환자의 눈만 봐도 감염이 된다'는 소문이 돌기 시작했다. 신종 코로나바이러스는 환자의 눈을 보기만 해도 감염되는지 확인했다.Powered by Froala Editor
69	14.0	0.1961	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	코로나19 접촉자 증상 없어도 강제 조사 가능하다지난달 코로나19 확진자 A씨의 여자친구인 B씨가 병원 검사를 거부하는 일이 일어났다. 전라북도는 B씨를 밀접접촉자로 보고 검사를 권유했지만, B씨는 발열이나 기침, 인후통 등 관련증상이 없다며 거부했다. 전라북도는 검사를 강제할 수 있는 권한이 없다며 곤혹스러워했다. 이 소식을 접한 전주 시민들도 불안해했다. B씨가 코로나 19 무증상 감염자이거나 잠복기 의심환자 일 수 있기 때문이다. B씨에게 강제로 검사할 수 있는 법적 권한은 없는 것일까?
70	14.0	0.1855	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	"(코로나 19를) 중국인 여행자가 국내에 감염시킨 사례보다 중국에서 들어온 우리 국민이 감염시킨 사례가 더 많았다코로나19 감염환자 중 감염경로가 명확히 확인된 환자들의 주 감염원인이 우리 국민 인지, 아니면 국내에 입국한 중국인 인지 여부와 함께 박능후 보건복지부 장관의  ""중국인 여행자가 국내에 감염시킨 사례보다 중국에서 들어온 우리 국민이 감염시킨 사례가 더 많았다""는 발언의 타당성을 검증"
71	14.0	0.1689	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	10초 이상 숨을 참고, 불편함 없으면 코로나19 감염안된것?'10초 숨참기'가 코로나19 자가진단법이라며 퍼지고 있는 글을 팩트체크했습니다.(아래 전문)★의사인 제 친구가 보내 준 코로나 자가진단법입니다★코로나19는 감염 증상이 몇일동안 보이지 않을 수도 있어 자신이 감염이 되었다는 사실을 알기 어렵습니다. 기침, 열과 같은 증상이 보여 병원에 갔을 때는 폐의 50%가 이미 섬유증이라  증상이 나타나고 병원에 가면 늦다는 것입니다.대만 전문가들은 매일 아침 스스로 할 수 있는 간단 진료법을 제시했습니다.숨을 깊이 들이쉬고 10초 이상 숨을 참으세요. 기침, 불편함, 답답함 없이 완료  하신다면 폐에 섬유증이 없다는 뜻으로 감염되지 않았다는 것입니다.현 상황에서는 좋은 공기에서 매일 아침 자기 진료를 해주세요.
72	14.0	0.1409	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	발열 증세가 있는 중국동포가 진료를 기다리다가 도망을 갔다?신종 코로나 바이러스 팩트체크 이어간다. 충남의 한 의사회에서 보낸 문자가 돌고 있다. '발열 증세가 있는 중국 동포가 진료를 기다리다가 도망을 갔다'는데, 사실일까? Powered by Froala Editor
73	14.0	0.1006	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	“공중화장실, 신종 코로나바이러스 위험지대” 신종 코로나바이러스가 확산하면서 감염 경로에 관한 논란도 잇따르고 있다. 홍콩 매체 명보(明報)는 최근 중국 네이멍구(內蒙古) 자치구에서 신종 코로나바이러스 확진자의 윗집 거주자가 감염됐다며, 화장실이 새로운 바이러스 확산 경로일 가능성을 언급했다. 이후 국내외 언론과 인터넷 등을 통해 기존 비말(침방울)에 의한 ‘호흡기 감염’ 이외에 ‘분변-손-음식-입’으로 이어지는 ‘소화기 감염’ 우려가 쏟아졌고, 불안감은 더욱 커졌다.
74	14.0	0.0933	감염, 환자, 증상, 사례, 눈, 이후, 진료, 제보, 발열, 강제	날짜별 코로나19 감염 증상이 있다국내외 SNS와 유튜브 등에 코로나19에 감염된 뒤 1일째부터 9일째까지 새롭게 나타나는 증상이 있다는 글이 유포돼 사실인지 확인해 봤다.
75	15.0	0.3689	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"""중국에 마스크 보내느라 정작 우리는 의료현장에도 마스크가 부족하다” 안철수 전 의원은 지난 7일 자신의 페이스북에 ""중국에 마스크 보내느라 정작 우리는 의료현장에도 마스크가 부족하다""고 주장했다. '신종 코로나 바이러스 감염증(우한폐렴)' 사태 이후 마스크는 관심의 초점으로 떠올랐다. 주요 쇼핑몰에서 많이 팔리는 제품인 KF94 마스크 가격은 신종 코로나 사태 이전보다 뛰었다. 주요 쇼핑몰에서 KF94 마스크를 대량으로 저렴한 가격에 구입하는 게 어려워졌다. 국민의 불안 심리가 이어지는 상황에서 의료현장에 마스크가 부족하다는 주장은 주목해야 할 메시지다. 그 주장이 사실이라면 국민의 불안심리를 더욱 부추길 수 있기 때문이다. 게다가 의료현장의 부족 원인이 중국에 마스크를 보냈기 때문이라는 주장은 논란의 불씨가 될 수 있다. 중국에 마스크를 보내느라 의료현장에도 마스크가 부족하다는 주장이 사실인지 정부 기관과 의료단체 등을 통해 확인해봤다."
76	15.0	0.3386	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"중국인 마스크 사재기 막으려고 마스크에 타이완기 그려넣었다? 신종 코로나 바이러스에 대한 우려로 마스크를 찾는 사람들이 많다. 가격이 오른데다 구하기도 어렵다는 불만도 나온다. 그 원인 중의 하나로 지목되는 게 바로 '중국인 사재기'이다. 인터넷 커뮤니티에는 '어떤 중국인이 마스크를 대량으로 구매하더라'하는 목격담이 가득하다. 중국인의 마스크 사재기를 막아야 한다는 목소리도 높다. 일본에서도 같은 일이 벌어지고 있다. 텅빈 마스크 매대 사진들이 속속 올라오고, 한 중국인이 히로시마에서 1만 3천 장의 마스크를 산 것까지 확인되면서 일본인들의 반감도 커지고 있다. 그런데 비슷한 시기에 우리나라와 일본의 SNS에 한 타이완 업체의 마스크 사진이 올라오기 시작했다. ""타이완이 중국의 마스크 사재기를 막는 방법""이란 제목의 게시물이다. 마스크 앞면에는 타이완의 국기인 청천백일기가 그려져 있다. 중국은 '하나의 중국' 원칙으로 타이완을 다른 국가로 인정하지 않는다. 그러니 중국인들이 타이완의 국기가 그려진 마스크를 살 리가 없다는 것이다. 몇몇 언론에서도 '타이완이 내놓은 마스크'라고 소개가 됐다. 이들의 주장대로 타이완의 업체가 중국인 마스크 사재기를 방지하기 위해 내놓은 것일까?"
77	15.0	0.1919	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"""일본 정부는 일본 내 가구당 40장씩 마스크를 무료 배포한다?""'일본은 가구당 40장씩 마스크 무료 배포한다?', '일주일에 2장 사려고 줄 서야 하는 우리나라와 비교된다?' 주말 사이 이런 글이 퍼졌습니다. 어디서 비롯된 이야기인지, 또 맞는 내용이긴 한 건지, 확인해봤습니다."
78	15.0	0.1635	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"정부가 마스크를 세금으로 구입해 중국에 퍼준다? 신종 코로나 바이러스 감염증으로 마스크 수요가 급증하고, 중국 상인들의 사재기 의혹까지 확산되면서 마스크가 논란의 중심에 섰다. 가뜩이나 부족한 마스크를 정부가 세금으로 구입해 중국에 제공하냐는 것이다. 김순례 자유한국당 의원은 3일 국회 최고위원회의에서 ""정부는 국민을 조롱하는 듯 중국에 수백만장의 마스크와 위생용품을 원조한다고 발표했다. 정작 국내에서는 수량이 부족하다.""고 말했다. 이와 같은 주장이 사실인지 따져봤다. Powered by Froala Editor"
79	15.0	0.1515	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	일회용 마스크, 일주일 써도 된다? 신종코로나 바이러스 우려로 마스크를 찾는 사람들이 많아졌다. 그러다보니 제품이 품절되거나 가격이 오르는 일도 늘어나면서 '마스크 재사용'에 대한 관심도 높아지고 있다. 일부에선 모양이 훼손되지만 않았다면 일회용 마스크를 여러 번, 일주일 이상까지 사용해도 된다고 주장한다. 정말 그래도 괜찮은 것인지 따져봤다.
80	15.0	0.1508	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"""일상생활에서 ‘N95 마스크’가 코로나19 예방에 더 유리하다""신종 코로나바이러스감염증(코로나19) 문제가 사회적인 관심사로 떠오르면서 감염 예방을 위한 마스크 착용은 핵심 관심사 중 하나이다. 일반적으로 KF94와 KF80 마스크를 많이 쓰는데 주로 의료진들이 사용하는 N95에 대한 관심도 적지 않다. 상대적으로 가격은 더 비싸지만 일반인들이 N95를 쓰는 게 더 유리한지가 관심의 초점이다. 각종 인터넷 커뮤니티와 SNS에서는 더 좋은 효과의 마스크를 둘러싼 다양한 견해가 쏟아지고 있다. N95는 일반인들이 일상생활을 하는데 큰 문제가 없는 마스크일까, 더 높은 미세물질 차단율을 지닌 마스크를 쓰는 게 코로나19 감염 예방에 더 도움이 될까. 질병관리본부와 대한의사협회 등 관계 전문기관들의 견해를 토대로 사실 관계를 확인해봤다."
81	15.0	0.1246	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"""종이행주 마스크, 신종 코로나바이러스 감염 방지 효과 있다.""신종 코로나바이러스가 확산하며 마스크 품귀현상이 나타났다. 마스크를 구하기도 어렵고 가격도 오르며 소셜미디어(SNS)에서는 종이행주, 고무줄과 스테이플러를 이용해 마스크를 만드는 영상이 인기를 끌고 있다. 제주도의 한 봉사단체는 종이행주 마스크 10만 개를 만들어 배포하기도 했다. 종이행주 마스크가 신종 코로나바이러스 예방에 효과가 있을지 확인했다."
82	15.0	0.1091	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	"""소금물에 담갔다 말리면 마스크 재활용 가능""마스크 수급이 계속 차질을 빚으면서 마스크 재활용에 대한 관심이 고조되고 있음. 온라인 공간에서 각종 재활용 팁이 돌고 있는 가운데 최근엔 ""소금물에 담갔다 말려서 쓰면 세균과 바이러스가 제거돼 마스크를 재활용할 수 있다""는 주장이 상대적으로 주목받아."
83	15.0	0.1035	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	머리카락이 신종 코로나 바이러스를 옮긴다?최근 온라인에선 삭발한 중국 간호사의 사진이 돌아다니고 있다. 머리카락이 신종 코로나 바이러스를 옮기기 때문에 삭발했다는 건데, 과연 사실일까?Powered by Froala Editor
84	15.0	0.0818	마스크, 부족, 사재기, 게, 타이완, 주장, 현장, 가격, 의료, 일주일	중국 웨이하이시가 보낸 마스크는 불량이다?웨이하이시가 이번에 인천시에 보낸 마스크가 부적합 판정을 받았다는 주장이 나오고 있다. 사실일까?
85	16.0	0.3339	손, 검사, 말, 시간, 이상, 주간, 건조기, 일간, 수치, 중심	"미국 8일간 코로나 검사 건수, 한국 8주 건수보다 많다데보라 벅스 백악관 코로나19 대응 조정관은 24일(현지시간) 폭스뉴스와 가진 화상 타운홀 미팅 형식의 인터뷰에서 ""아마도 오늘까지 미국이 지난 8일간, 한국이 8주간 진행한 것보다 더 많은 검사를 했다""며 ""이는 우리가 검사 과정을 바꿨기 때문""이라고 말했다.  벅스 조정관은 그로부터 몇시간 후 진행된 코로나19 TF의 백악관 브리핑에서 ""우리는 그동안 37만건의 검사를 했으며 이 가운데 다수인 22만건 이상이 지난 8일간에 이뤄졌다""며 이는 한국이 8주간 실시한 수치에 맞먹는 것이라고 밝혔다.  지난 8일간 미국의 신종 코로나바이러스 감염증(코로나19) 검사 실적이 한국의 8주간 수치를 넘어섰다는 백악관 당국자의 말은 사실일까?  연합뉴스 팩트체크팀이 확인해봤다."
