	qna_urls	titles	questions	answers	dates
139	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=353748602&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=140&search_sort=0&spq=0	안녕하세요 카페에서 일하는 직원입니다 총 10시간중 1시간은 휴게시간이구요 총 9시간을 근무했을시, 주휴수당 포함 계산해서 1달 근무하면 월급 220만원으로 근로계약서를 작성했습니다 220만원에서 사대보험 10프로 떼고 있구요그런데 코로나사태가 터지면서 1시간 일하는시간이 줄어들었는데 월급계산을 다시 하는지 알았더니 220만원에서 1달일한 일수만큼 1시간을 다 빼고 줍니다 이런 월급 계산법은 근로계약서 위반은 아닌가요?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 최우정 입니다.\u200b코로나사태가 터지면서 1시간 일하는시간이 줄어들었는데 월급계산을 다시 하는지 알았더니 220만원에서 1달일한 일수만큼 1시간을 다 빼고 줍니다 이런 월급 계산법은 근로계약서 위반은 아닌가요?\u200b===> 당초 처음 회사와 약속된 근무시간에 기준한 월220만원에서            약속된 근무시간에서 1시간이 단축되어 적용된 경우라면           월200만원에서 하루 1시간분을 차감하고 지급하는 것에 있어서           문제될 것은 없습니다. \u200b           단, 이렇게 근무시간 단축을 해야 할 경우로서, 월급여의 차감까지 연계되는 경우라면           사전적인 노사간의 동의/합의가 되었어야 함이 바람직하므로,            이러한 노사간의 동의가 없었던 경우라면, 문제될 소지가 있는 것으로 사료됩니다.             최근 고용유지지원금과 관련한 근무시간의 단축 적용에 있어서도           반드시 노사간의 동의/합의를 전제로 하고 있고,            단축된 차감분만큼에 대하여, 평균임금의 70%이상을 지급할 경우,            고용유지지원금 적용 대상 사업장으로서 정하고 있습니다. \u200b           즉, 질문자님의 경우, 당초 처음 회사와 약속된 근무시간에서 단축근무를 하는 것이라면           임금의 차감적용에 있어서는 문제될 것은 없으나,            근로자와 약속한 근무시간의 조정으로 월급여수준에도 영향을 미치는 경우라면           당연히 사전동의절차를 이행하였어야 함이 바람직합니다.            참고되셨기를 바랍니다. \u200b']	작성일2020.04.19
140	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70301&docId=354315957&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=141&search_sort=0&spq=0	구로 개봉동 30대후반/여 감기 후유증, 목에 이물감이 있고 마른기침이 계속 납니다.	겨울부터 시작해서 목에 이물감이 있고 마른기침이 계속 나요. 찬바람이 불거나, 추운 공기를 쐬면 더 심해지고요. 계절에 따라 조금씩 차이는 있는 것 같아요. 여름에 에어컨 쐬도 목에 이물감이 심해지고 기침나는거 같아요. 평소에 손발도 차고, 배도 차서 잘 때는 따뜻하게 하고 자는 편이에요. 스트레스를 받으면 더 목에 이물감도 있는데, 또 스트레스 안받으면 증상도 없어지더라고요. 마른기침 한 지는 오래 됐는데…요즘은 코로나 때문에 괜히 더 눈치보이고 그러네요. 어떻게 해야 할까요?	['안녕하세요, 닥톡-네이버 지식iN 상담한의사 박영화입니다. 목에 이물감이 있으면서 마른기침이 동반하여 문의주셨네요. 코로나 바이러스 감염 우려로 이 증상에 대해 많이 걱정하십니다. 하지만 예전부터 증상이 오래되었고, 감염자의 접촉이 없고 발열 등의 증상이 없다면 바이러스 감염은 아닐것으로 생각됩니다. 마른기침이 동반된 목에 이물감은 보통 감기 이후 후유증이나 식도염 이후에 많이 발생합니다. 감기 이후 후유증이라면 기도 과민이 지속되어 찬공기 등의 온도변화에 악화되며, 몸이 피로하거나, 스트레스 상황에서 악화되기도 합니다. 또한 역류성 식도염으로 목에 이물감이 있다거나, 마른기침이 지속된다고 호소하는 경우도 있습니다. 과식, 야식, 식후 바로 취침하는 습관, 커피, 술, 자극이 되는 과한 약제 복용, 지속되는 스트레스 등의 요인이 있으면 소화관의 운동성이 떨어지게 됩니다. 이로 인해 위장에는 소화되지 않은 노폐물, 가스가 쌓여 복부팽만이 생기고 복압이 발생하며, 식도가 압박을 받아 목이물감이 생기고, 위산의 자극으로 기침이 자꾸 생기게 됩니다. 또한 최근 들어 급격히 살이 쪄서 비만상태가 지속될 경우에도 복압이 발생하여 같은 증상이 발생할 수 있습니다. 상기 말씀드린 증상이 지속된다면 식습관 관리와 가벼운 운동 등 생활관리가 필요할 것으로 생각됩니다. 평소 몸이 차고 스트레스에 예민한 분이라면, 목을 보호할 수 있도록 머플러나 목도리 등을 사용하고 보온을 잘 하는것이 도움이 됩니다. 생활관리 후에도 증상이 지속된다면, 가까운 한의원에 내원하셔서 이에 대한 상담을 받아보시도록 권유드립니다. 기도 과민을 줄이고, 스트레스 반응을 떨어뜨리면서 소화관 운동성을 촉진하는 치료를 통해 개선될 수 있을 것입니다. 증상 호전되시길 바랍니다. ※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.']	작성일2020.04.24
141	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70103&docId=354008283&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=142&search_sort=0&spq=0	제가 이틀전부터 인후통이있고 미열이 있는데 코로나일까요?기침과 호흡곤란은 없었고 기분탓인지는 몰라도 폐쪽이 조금 아팠습니다. 외출할때 마스크도 꼭 꼈어요.제가 걸리는건 상관없는데 저희아빠께서 당뇨가있으셔서 당뇨병은 치사율이 더 높다고해서 불안해서요..	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락 해서 상담 하세요.코로나 거리 있어요.\u200b']	작성일2020.04.22
142	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60804&docId=353562600&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=143&search_sort=0&spq=0	상실신고서, 이직확인서 발급	안녕하세요. 코로나 사태가 심각해져.... 다니던 직장에서 해고당했습니다.실업급여를 받을려고 알아보니 상실신고서, 이직확인서 발급해야되는데 제가 다니던 직장에는 노무사가 없습니다. 사장님께서 노무사 조차도 돈든다며 없앴거든여....근로복지공단에 전화해보니 회계사무실에 말하면 해줄거라고 하던데 회계사무실에 바로 전화하면 될까요???그리고 제가 직장을 그만다니고 싶어서가 아닌 해고당한거고 권고사직인데 사장님 맘대로 퇴사 사유가 권고사직이라고안적어주고 직원 개인사유로 인해 퇴사라고 하면 실업급여는 못받는건가요?? 어떻게되는거죠??ㅠㅠㅠ	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 최우정 입니다.\u200b 제가 직장을 그만다니고 싶어서가 아닌 해고당한거고 권고사직인데 사장님 맘대로 퇴사 사유가 권고사직이라고 안적어주고 직원 개인사유로 인해 퇴사라고 하면 실업급여는 못받는건가요?? ===> 상황경위를 보면, 코로나사태에 의한 경영해고이므로,            실업급여 신청요건을 당연히 충족하므로,            질문자님의 경우, 사업주는 고용보험 상실신고서 작성 시, 회사사정에 의한 권고사직으로            상실신고가 되어야 함이 바람직 합니다.\u200b           회사계사무실에 전화하여,            질문자님 자신의 퇴직사유에 의한 고용보험 상실신고, 이직확인서 요청을 하셔도 좋고,            만약을 대비하여 ,사직서를 작성하셔야 할 때,            퇴직사유를 경영사정에 의한 권고사직으로 작성하여 제출을 하신 다음, \u200b           추후 그 사본에 기준하여, 근로복지공단에 가셔서 사실확인청구절차를 통해           퇴직사유 인정, 실업급여 신청자격인정을 받는 방법도 있습니다.            참고되셨기를 바랍니다. \u200b']	작성일2020.04.17
143	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=353647678&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=144&search_sort=0&spq=0	학원강사 퇴직금	안녕하세요?현재 학원강사로 근무중입니다.1. 제가 작년 5월 x일 입사해서 딱 1년 채우고 퇴사하려고 합니다. 제가 올해 5월x일까지 일하고싶다고 퇴사의사 밝히면 (5월x일까지 30일 더 남았습니다.) 회사에서는 제가 말한 날짜보다 일찍 퇴사하라고 하지 못하는건가요? 퇴직금때문에 치사하게 굴까봐 5월x일이 지나고 퇴사 의사 밝혀야하는지 해서요.혹여 학원이 1년 채우지 못한 시점에서 퇴사하라고 했을때 제가 구제받을수있는지 궁금합니다.정말 더는 일하고 싶지 않아 가능한 한 1년만 채우고 일하고 싶어서 고민입니다.2. 3월말쯤에 코로나로 며칠간 월급의 일부만 받았는데요, 퇴직금 계산할때 지난3개월 기본임금에서도 그만큼 까이는건가요?그럼 답변 기다리겠습니다. 감사합니다.	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다.\u200b만 1년이 지난 시점에 퇴사의사를 밝히는 경우 학원측에서 즉시해고를 하게 되면 퇴직금을 받을 수 없는 상황이 초래될 수 있습니다.> 법적으로 부당해고를 다툴수는 있으나 그 길이 험난합니다.\u200b코로나 등으로 휴업한 기간 동안은 퇴직금 계산을 위한 평균임금 산정기간에서 제외됩니다.']	작성일2020.04.18
144	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=353707045&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=145&search_sort=0&spq=0	병에대해 잘아시는분 알려주세요 ㅠㅠ	지금 코로나땜에 학교쉬고있는 고등학생입니다.지금 머리가 살짝 빙빙돌고 소변색깔도 노랑에서 초록인데노랑에 좀 가깝고요 설사도 나오고 가슴도 좀 답답해요 그리고 숨쉬기도 살짝 어렵네요 원래 라면 2봉지에 밥 한번 말아먹었는데 지금은 그러기도 힘들고요 ㅠㅠ 뭔지 알 수 있을까요??	['코로나 때문에 실내에서 보내는 시간이 늘어나면서  스트레스도 쌓이고 해서 그런거 아닐까 싶어요요즘 잠은 잘주무시나요?']	작성일2020.04.19
145	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=353691841&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=146&search_sort=0&spq=0	평균 체온인데 몸 전신에 열감이 있어요ㅠ 요 며칠 사이에 몸에 열이 많아져서 전자 체온계로 꼬박꼬박 재 봤더니 36.1도부터 36.6도까지 딱 평균 체온으로 나오더라고요얼굴이랑 손발 등까지 따뜻하니깐 밥 먹고 누우면 등 따수워서 바로 잠들고 얼굴에 오돌톨톨한게 나니깐 골치 아플 지경이에요 대신 얼굴에 난건 간지럽지 않았어요아직 20대이고 생리도 잘 오는데 무슨 이유 때문에 그런 걸까요??ㅠ 요즘 과제 때문에 스트레스 잔뜩 받았었긴 했어요몇 달 전부터 가래 조금 있지만 기침은 안 나오고 평소에는 약한 비염도 자주 와요 이것도 혹시 코로나랑 관련 있는 건 아니겠죠??	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를 구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요']	작성일2020.04.19
146	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60211&docId=353948365&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=147&search_sort=0&spq=0	사기죄 형사? 민사?	아래의 경우 형사/민사 처벌 모두 가능한지 알고싶습니다.미용실에서카드결제후 약10일뒤 결제금액 전액을 취소요청하였습니다.하지만 시간이 지난 상태라 카드회사에서는 가맹점이 카드사쪽으로현금을 입금을 해야만카드취소가 진행된다고 하였습니다.그후 대표가 돈이 없다는 핑계로 사용하지도않은 50만원을 한달가까이 취소를 해주지 않았습니다.직접 찾아가 대표와 대화를 나누는데 손님들이 왜정액권을 끊어서 이지경까지 만드냐느니 코로나 때문에 장사가 안되는데 줄돈 어디있냐느니 영업중 방해로 고발을 한다느니(녹음파일 모두있습니다)대화가 통하지 않아 경찰에 신고를 하였으나 형사고발은 되지않는다고하여 추후에 입금이 안될시 민사로 처리를 하라 하였고 대표가 돈을 주겠다는 약속만 받아내고 다음날 가보니 문을 닫아버렸습니다.정액권을 결제한 피해자들이 계속나오고대표라는 사람은 계속 연락두절인 상태입니다관리실에 알아보니 그날 대표가 여지껏 밀린 관리비를 모두 내고 나가버렸다고합니다.그리고 직원들도 월급이 두달이상밀렸고,그 대표가 가지고 있는 여러개의 미용실도 경영악화로 문을 닫을꺼같다고합니다.1. 이런경우 어떤방법으로 처리를 해야 돈을받을수있을까요 ㅠㅠ?2. 민사 소송시 단체로 소송이 가능할까요?3, 사기죄로 형사 고소가 가능할까요?	[]	작성일2020.04.21
147	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60221&docId=353593416&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=148&search_sort=0&spq=0	민사진행중인데	1월말 판결 상대측은 항소걸었음 3월17일쯤에 아는계좌 압류해서 일부받고...ㅎㅅㅎ3월초에 법원에서 조정보냈다는데 법원에서 아무연락이 없네요....조정보낸건 나의사건검색 진행에도 안뜨고 ㅠㅠ 답답 1달반이 지나가는데 조정기일 언제잡히는거에요? 코로나때문인건지 원래이렇게 오래걸리나요..	['안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 김주오 입니다.\u200b법원 전체가 코로나 영향으로 기일이 연기되고 있습니다. 조정기일 역시 마찬가지입니다. 조금만 더 기다리시면 통보가 올 것입니다.']	작성일2020.04.18
148	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70304&docId=354270641&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=149&search_sort=0&spq=0	제주 30대초반/여 다이어트, 나이 먹으면서 살이 쪄서 치료를 고민중입니다.	마른 체질인줄 알았는데 나이 먹으니까 점점 찌더라고요. 더군다나 코로나 때문에 집콕만 해서 계속 살이 더 붙는 느낌이에요. 이제 좀 있으면 여름이고 식이조절도 하고 운동도 해야 하는데 맘처럼 쉽지 않네요. 다이어트클리닉 생각 중인데, 가본 적이 없어서 관리 받은 후에 요요 오지는 않을지 이래저래 걱정이 많네요. 예전에 한약 먹어본 적 있는데 써서 그런지 잘 안먹게 되더라고요... 먹기 편한 형태의 약도 있으면 좋으련만요.	['안녕하세요, 닥톡-네이버 지식iN 상담한의사 진승현입니다. 최근 코로나로 인해 집에만 있다보니 살이 찐다는 분이 많이 계십니다. 운동량도 부족하지만 아무래도 집에만 있다보면 음식을 더 섭취하게 되는 경향이 있습니다. 더더군다나 밤 늦게까지 TV나 유튜브등을 시청하면서 늦잠을 자다보면 야식도 많이 하게 되고 수면이 부족해서 몸이 잘 붓기도 한답니다. 한약은 단순히 식욕억제만 해주는 것이 아니라 잘 붓는 체질도 개선해줍니다. 3개월정도의 시간 이상 치료나 관리를 받으시면 요요현상에 대해서도 크게 걱정하지 않으셔도 될겁니다. 한약의 형태는 탕약과 환약 그리고 요새는 짜먹는 형태로도 많이 나와 있습니다. 단계별로 처방을 받으실 수가 있습니다. 아무래도 짜먹는 형태고 들고 다니기 편하고 복용도 간편해서 선호하십니다. 감사합니다.※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.']	작성일2020.04.24
149	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60217&docId=353685410&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=150&search_sort=0&spq=0	미국 영주권 사기	저는 현재 21살이고 저와 어머니는 단 둘이서 살고 있습니다 아버지와는 이혼 하셨습니다우선 작년 11월쯤에 어머니가 유튜브 보다가 미국 가게 도와주겠다고하는 사람과 연락 하게 되었는데요 그 사람은 자칭 목사라고하고 어머니는 그사람을 전심으로 믿었습니다 그래서 어찌저찌 급하게 집팔고 남아 있는 전재산을 모두 미국에 사는 그 사기꾼한테 보내고 저희는 미국까지 갔습니다 만나보니 목사과 부인이 있는데 인상이 좋았습니다 그 목사는 자기가 영주권 얻게해서 살게끔 도와주겠다고 아무 걱정말라고했습니다 한달간 저희는 돈내고 빌리는집에 머물면서 기다리고 그 목사는 변호사 섭외했다고 사류 다 제출했다고하면서 우리가 받아야할 서류가 잘못 도착해서 다시 한국에가서 받고 와야한다고 들었습니다 그래서 아무 의심 없이 저희는 다시 한국에 왔습니다 그리고 도착하고 삼일뒤 연락이 끊겼습니다 원래 있던 유튜브 채널 댓글기능도 막아놓고 영상은 또 꾸준히 올리고 있습니다 현재는 또 다른 이름의 채널로 영상 올리고 있습니다 몇달 지난 일이지만 아직도 분합니다 전재산4천정도였지만 저와 어머니에겐 매우 큰돈이였습니다 믿었던 목사에게 당한 어머니는 한동안 앓으셧고 지금은 여기 사람통해 다시 미국에 가서 결혼하셨습니다 저도 어떻게 될지 모르지만 자도 영주권을 기다리고잇고요... 어머니는 신고 하셨다고 했는데 도착해서 보니까 이미 집을 욺긴 상태였고요 그 사기꾼을 어떻게해야 잡아낼 수 있을까요... 아직도 이일때문에 잠이 안옵니다 사실 저도어머니가 걱정돼서 불법체류 되더라도 엄마 있던곳으로 가고싶은데 코로나 위험하다고하셔서 못가고있습니다... 도와주세요 어떻게 해야 할까요	['안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. 법무법인의 외국변호사들의 의견을 종합하여 알려 드립니다\u200b저는 현재 21살이고 저와 어머니는 단 둘이서 살고 있습니다 아버지와는 이혼 하셨습니다우선 작년 11월쯤에 어머니가 유튜브 보다가 미국 가게 도와주겠다고하는 사람과 연락 하게 되었는데요 그 사람은 자칭 목사라고하고 어머니는 그사람을 전심으로 믿었습니다 그래서 어찌저찌 급하게 집팔고 남아 있는 전재산을 모두 미국에 사는 그 사기꾼한테 보내고 저희는 미국까지 갔습니다 만나보니 목사과 부인이 있는데 인상이 좋았습니다 그 목사는 자기가 영주권 얻게해서 살게끔 도와주겠다고 아무 걱정말라고했습니다 한달간 저희는 돈내고 빌리는집에 머물면서 기다리고 그 목사는 변호사 섭외했다고 사류 다 제출했다고하면서 우리가 받아야할 서류가 잘못 도착해서 다시 한국에가서 받고 와야한다고 들었습니다 그래서 아무 의심 없이 저희는 다시 한국에 왔습니다 그리고 도착하고 삼일뒤 연락이 끊겼습니다 원래 있던 유튜브 채널 댓글기능도 막아놓고 영상은 또 꾸준히 올리고 있습니다 현재는 또 다른 이름의 채널로 영상 올리고 있습니다 몇달 지난 일이지만 아직도 분합니다 전재산4천정도였지만 저와 어머니에겐 매우 큰돈이였습니다 믿었던 목사에게 당한 어머니는 한동안 앓으셧고 지금은 여기 사람통해 다시 미국에 가서 결혼하셨습니다 저도 어떻게 될지 모르지만 자도 영주권을 기다리고잇고요... 어머니는 신고 하셨다고 했는데 도착해서 보니까 이미 집을 욺긴 상태였고요 그 사기꾼을 어떻게해야 잡아낼 수 있을까요... 아직도 이일때문에 잠이 안옵니다 사실 저도어머니가 걱정돼서 불법체류 되더라도 엄마 있던곳으로 가고싶은데 코로나 위험하다고하셔서 못가고있습니다... 도와주세요 어떻게 해야 할까요\u200bAnswer:\u200b직업이 목사라면 좀 더 찾기가 쉽지 않을까 쉽습니다 종파와 이름만 확인하면 거주하는 곳을 알 수 있을 겁니다 필요하면 사립탐정을 고용하여 거주지를 파악 할 수도 있을 겁니다. 일단 어머니가 미국을 갔으니 본인을 초청하는 것은 가능할 것입니다만 영주권자 21세 이상 미혼자녀 초청의 경우 거의 6~7년 정도가 걸립니다 현재 어머니가 영주권자가 되었다면 다시 본인을 초청하는 것을 알아 보시길 바랍니다. 혹시라도 어머니가 본인이 만 18세가 되기 전에 미국사람과 재혼을 한 경우라면 미국시민권자인 의붓아버지가 본인을 초청하는 것도 가능하니 이 부분도 알아 보셔야 합니다.                    \u200b']	작성일2020.04.19
150	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=353753766&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=151&search_sort=0&spq=0	졸려서 몸에 감각이 없습니다	아직 학생이고, 잠도 하루에 7시간 정도로 꽤 충분하게 잡니다. 공부를 미친듯이 하는 것도 아니고 격하게 놀지도 않습니다. 요즘들어 부부싸움을 밥 먹듯이 하시는 부모님이 저에게 화풀이를 많이 하셔서, 그게 좀 스트레스일 뿐이지... 아무튼 저는 요즘 하루종일 졸립니다. 무기력하고, 가만히 있어도 짜증이 나고요 그냥 넘어갈 수 있는 일도 화를 내고 예민합니다. 지치고 힘들어요. 차가운 물로 목욕을 해도, 커피를 마셔도, 바깥에서 운동을 해도 심지어 뜨거운 물을 쏟아서 화상을 입었는데도 졸립니다. 하루종일 졸려요 정말.며칠 전에는 칼질을 하다가 손가락이 많이 베였는데 너무 졸려서 베인 줄도 몰랐습니다. 나중에 손 씻다가 상처를 눈으로 봐서 알았어요.질문1. 정신과를 가봐야할까요? (혹시나 가야한다면, 제가 미성년자라서... 꼭 부모님과 동행해야하나요?)2. 피로회복제 같은 것을 복용하면 괜찮아질까요?3. 코로나 증상은 아니겠죠? (가끔씩 기침이 나오고, 가래도 조금씩 낍니다. 열은 안나는 것 같은데 1339에 전화해봐야될까요?)	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.1 같이 가시면 좋긴한데  꼭 그러실 필요는 없습니다2 제생각으로는  스트레스때문에 피로한것은 아닌가 싶은데요  피로회복제 드시면 일시적인 효과가 있을수도있어요3 코로나는 아닌듯 합니다']	작성일2020.04.19
151	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=354335906&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=152&search_sort=0&spq=0	안녕하세요, 제가 군대 신검 서류보완 때문에 병원에서 순음청력검사(PTA)지3회(최근 6개월이내 1주일간격 검사), 뇌간유발반응청력검사(ABR)1회... 이것들을 서류를 때야하는데 요즘 코로나가 유행이잖아요? 요즘 같은 시국에 때도 되는지 궁금합니다. 어떻게 생각하시나요?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.04.24
152	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70111&docId=353983304&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=153&search_sort=0&spq=0	레이저제모	제가 레이저제모 1년권을 끊었는데 코로나 때문에 몇번 받다가 3개월째 못받고있어요. 혹시 효과가 떨어진다거나 없어질까요...? ㅜㅜ	[]	작성일2020.04.21
153	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=354319519&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=154&search_sort=0&spq=0	실업수당 피보험기간 180일	제가 2019년 10월 28일날 입사해서 코로나로 인한 권고 퇴직을 하게 되었습니다. 5월 29일까지 일하기로 했는데 한달에 한번 연차 6번쓰고 그외 결근없이 일했습니다.180일이 될까요? 공휴일 예를들어 설날 크리스마스 전부다 포함하는건지요 ㅜㅜ 중요한거라 알려주시면 감사하겠습니다	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다.\u200b1. 실업급여 요건은 고용보험에 가입하고 피보험 단위기간 일수가 180일 이상일 것입니다.\u200b2. 고용보험 피보험 단위기간이란 고용보험 가입기간 중 근로를 제공하고 보수를 지급 받은 일수 및 유급휴일수를 의미합니다. 공휴일의 경우 사용자가 유급처리해 주면 피보험 단위기간에 포함되고 연차휴가 사용일의 경우에도 유급이므로 피보험 단위기간 일수에 포함됩니다.\u200b3. 질문자가 주 5일제 사업장 (월 ~ 금요일까지 근로 + 토요일 무급휴일, 일요일 유급주휴일)애서 근로하는 경우 1주 피보험 단위기간 일수는 근로일 5일 + 유급주휴일 1일 총 6일이 되고 달력에서 토요일을 전부 제외하면 평균적으로 26일 내외가 됩니다. 이런 기준으로 계산할때 피보험 단위기간 일수가 180일 이상이 되어야 하며, 주 5일제 사업장의 경우 180일 이상이 되려면 고용보험 가입기간이 최소한 7개월 이상이 되어야 합니다.']	작성일2020.04.24
154	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=353764643&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=155&search_sort=0&spq=0	결막염 증상	토요일 아침에 일어낫는데 눈이 붓고 눈 흰자가 빨갛게 되잇엇습니다.눈꼽도 엄청 많이 끼는거같은 느낌도 들구요.인터넷 찾아보니 코로나 증상이라고 그러던데 ... 너무 무서워요.	['안녕하세요. 하이닥-네이버 지식iN 상담의 유용성 입니다.\u200b글만으로 상세한 답변 드리지 못하는 점 양해 부탁드립니다. \u200b결막염은 안구를 외부에서 감싸고 있는 조직인 결막에 염증을 일으키는 아데노바이러스가 감염되어 생긴 눈병의 하나입니다. \u200b유행성 결막염인 경우 안구의 충혈과 가려움증 그리고 눈곱이 평소보다 많이 끼고 눈꺼풀이 붓는 증상 등이 나타날 수 있습니다. \u200b특히 유행성 결막염은 눈에 많은 손상을 줄 수 있어 결막염이 의심되는 경우 가까운 안과에 내원하여 적합한 치료를 받을 것을 권유드립니다.\u200b답변이 도움이 되었길 바랍니다.감사합니다. \u200b\u200b                 \u200b']	작성일2020.04.20
155	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70111&docId=354325153&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=156&search_sort=0&spq=0	장기간 마스크를 착용해도 백반증이 생길 수 있나요?처음엔 화장이 밀린 줄 일았는데 세안후 자세히 보니 입술 일직선방향으로 왼쪽 볼에 오백원짜리 동전만한 하얀 반점이 희미하게 보입니다.코로나로 마스크 사용전엔 하얀반점이 없었고 피부가 하얀편이라 항상 자외선 차단제도 꼼꼼히 바르고 가족력도 없거든여. 이제는 점점커지는 것 같은 느낌마저 듭니다. ㅜㅜ	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['안녕하세요. 피부과전문의 김동진 입니다. \u200b백반증은 자극을 받는 부위에 발생할 수 있습니다. 피부과에 내원하셔서 우드등으로 검사하면 어느정도 감별할 수 있습니다. \u200b가까운 피부과 전문의 병원에서 진료보시고 치료받으시길 권유드립니다.피부과전문의는 http://www.akd.or.kr 에서 검색 가능합니다.감사합니다.']	작성일2020.04.24
