	qna_urls	titles	questions	answers	dates
299	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348784273&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=300&search_sort=0&spq=0	집에만 있었고 목만 아픈데 코로나 일까요?	동네에서 확진자가 1명 나온 뒤 부터 쭉 집에만 있었는데 2일전부터 목이 아파요 초기증상일까요? 열도 안나고 기침도 안나고 가래도 안나와요 혹시나 접촉했는지 동선도 봤는데 안겹칩니다..ㅠ 종합감기약도 먹었는데도 그러네요...ㅠㅠ 어떡하죠?...	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다. 증상이 지속되는지 3-4일 경과관찰이 필요할 수도 있습니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)이 의심되지만 정밀검사가 필요할 수도 있습니다. 단순감기인지 독감인지 코로나증상 같은 우한 폐렴인지는 선별검사가 필요하답니다.코로나는 점점 기침과 37.5도 이상의 열이 발생되기도 한답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요']	작성일2020.03.03
300	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348646831&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=301&search_sort=0&spq=0	코로나 증상 및 검사 (급합니다 내공100)	중학생이고 비염이 약하게 있습니다. 그 외에는 크게 아파본적은없고 최근 1주일간 단 2번 밖에 나갔습니다. 현재 이마쪽 머리가 아프고 목이 부은 느낌이 납니다(목감기랑 다른 느낌의 통증) 가슴 사이 부분이 가끔 찌르듯 아프긴 합니다. 답답한지는 잘 모르겠습니다. 기침은 하지 않고 열도 나지 않는것 같습니다. 제가 예전부터 기립성 저혈압 증상이 있어서 이번에도 그러려니했는데 상황이 상황인 만큼 걱정됩니다. 내일부터는 학원에 가기 때문에 그 전에 격리되면 확산이 덜 되지않을까 싶은데 검사받고결과나오는데 얼마나 걸리나요??ㅠ 제가 다니는 학원은 이번에1주일간 휴원하면서 소독을 했다고 하는데 학원에 등원하기전 만일 제가 확진판정을 만든다면 학원은 또 휴원하게 되는건가요?그렇게 될까봐 괜히 걱정됍니다ㅠ	['너무 과하게 걱정하지 마세요\u200b\u200b코로나 19 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다\u200b검사하면  결과는 하루정도  걸리는 것으로 알고있습니다\u200b학원은 가셔야 하는군요  아직 공식적으로   학원을  열지않도록 당부하는 분위기던데요...']	작성일2020.03.01
301	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6080402&docId=348861603&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=302&search_sort=0&spq=0	코로나 관련 근로조건 변경으로 자발적퇴사시 실업급여 문의	코로나로 인해2/5일 부터 갑작스럽게 근무일수를주5일에서 주4일로변경(미발생 된 연차 선사용), 근무자 3명->2명 변경되었다가 매장 매출감소가 심각해지면서2/24일부터는 근로시간대(오전 6:00~14:00 -> 10:30~19:30)및 근무시간(8T->9T) 변경 및 1인 근무체계로 변경이 되었습니다. 대구지역 코로나 확진자가 많아지면서 매출액이 너무 적고, 기차역 내 매장이여서 근무자도불안해 하는 분위기이다 보니 3/1일부터는 휴점에 들어가기로 한상태입니다. 매장 사정이 좋지 않아서 근로조건 변경이 이뤄지는건 어쩔수 없다고는 보지만 근로자들은 힏듭니다. 3/1일부터 휴점에 들어가는 상태이고, 근로조건 변경이 계속 될 예정이여서 저는 2월말부로 퇴사하기로 하였습니다. 회사에서 권고사직은 불가하다하여 자발적 퇴사로 처리키로 하였는데이런 경우 실업급여 받을 수 없나요?현재 근로조건 2달이상변경 된 사항이 아니라도 코로나로 인해 3월이후에도 근로조건은 달라지는 경우인데요	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다1.자발적 사유로 퇴직하심은  실업급여 지급이 곤란 합니다.']	작성일2020.03.03
302	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348515712&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=303&search_sort=0&spq=0	코로나 잠복기?인사람하고 접촉해도 걸리나요?	코로나걸린건아니고 아직 증상도 없는데 잠복기인 그런사람과 접촉하면 위험한가요?	['네 그렇습니다  바이러스를  내뿜고있어서 그래요']	작성일2020.02.29
303	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010108&docId=348663054&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=304&search_sort=0&spq=0	코로나가 심한데 중국에서 들여오는 수입완제품 먹어도될까요?	타오바오에서 구매하고싶었던 유제품이있어 직구를할려고하는데요.. 중국이나 한국이나 지금 코로나때문에 난리인지라..중국 유제품을 구입해도 먹어도될까 살짝 불안해서요,.인터넷 검색을해봐도 공기중 감염이라고만되어있어서 여쭈어봅니다..	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기답변 드립니다.답변 드립니다.         답변 드립니다.']	작성일2020.03.01
304	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348919873&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=305&search_sort=0&spq=0	기침좀하고 콧물흘리네요 열은없고요코로나증상아닌가요? 일반병원가믄 진료해줄까요?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.03.04
305	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348791589&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=306&search_sort=0&spq=0	일단 두통과 몸살,목구멍이 붇고 음식이나 침을 삼킬때 불편함이 있습니다. 코로나 일까요?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.03.03
306	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70307&docId=348951819&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=307&search_sort=0&spq=0	부산 서면 20대 후반/여 여드름, 요즘 코로나 떄문에 마스크를 계속 쓰고있는데...마스크 부위에 염증이 생기는거 같아요	안녕하세요~ 요즘 코로나째문에 마스크를 집 이외에 벗질 않고 계속 쓰고 있습니다. 그래서인지 안그래도 여드름이 있는데 그 마스크 부분만 염증같이 트러블이 올라오고 가렵습니다...붉기도 하구요. 마스크를 안쓰고 다닐순 없고 그렇다고 연고를 바르기도 싫은데, 피부 치료 어떻게 하시는지 궁금합니다. 피부가 여드름인지, 습진인지,, 염증인지 뭐 그런 차이에 있어서도 치료방식이나 약이 다 다를까요?	['안녕하세요, 닥톡-네이버 지식iN 상담한의사 정근보입니다. 마스크 착용으로 인한 피부염으로 문의주셨네요. 코로나 영향으로 인해 마스크 착용이 필수화 되면서 질문자님과 같은 증상을 호소하시는 분들이 꽤 많이 있습니다. 불필요한 마찰이 피부에 지속적으로 가해지면 염증 반응이 생기기 쉽고, 그 염증 반응이 이차적인 감염을 일으키는 경우도 있습니다. 최대한 자주 환기를 시키고 마스크도 자주 교체를 해주는 것이 좋은데, 그렇게 하기 힘든 현실이라 안타깝습니다. ...※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.']	작성일2020.03.04
307	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60221&docId=348822296&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=308&search_sort=0&spq=0	코로나 때문에 재판기일 다 연기되나요?	2/24 민사소송 기일지정신청서 냈는데 진행상황없이 그대로에요	['안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 박지훈 입니다.\u200b현재 코로나로 인해 재판이 연기되는 추세입니다. 기일지정신청서가 제출되었어도, 현재 상황에 비추어 재판기일이 가까운 시일로 잡히기 어렵다고 보여집니다.']	작성일2020.03.03
308	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70304&docId=349004163&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=309&search_sort=0&spq=0	부산 해운대 소아/여 어린이면역력, 코로나 때문에 무서워서 병원에 갈 수가 없어요.. 평소에 같이 챙겨먹으면 좋은것도 있으면 소개 좀..	4살 여자아이예요요즘 코로나 때문에 밖을 잘 못나가는데, 피부에 오돌오돌한게 자꾸 생기더라구요~ 인터넷에 사진을 찾아보니 물사마귀? 라고 하는 것 같던데... 이런게 생기는것도 면역 때문인걸까요?요즘 코로나 때문에 면역얘기 많이들 하던데,,, 보약을 먹이면 좀 괜찮을까요?요즘 ... 상담으로도 처방 가능하다고 하시던데 상담 좀 부탁드려요~평소에 같이 챙겨먹으면 좋은것도 있으면 소개 좀 부탁드릴게요	['안녕하세요, 닥톡-네이버 지식iN 상담한의사 안예지입니다. 요즘 외출하기도 쉽지않은데, 아이가 물사마귀 증상을 보여서 걱정이 많으실거라 생각해요. 물사마귀는 감기처럼, 주로 바이러스에 의해서 생기는 질환입니다. 다른 바이러스 질환과 마찬가지로 물사마귀 역시 면역력이 약한 아이들에게 나타나기 쉬운 증상이예요. 또한 물사마귀 부위를 긁으면 피부의 여기저기에 퍼지거나 혹은 가족들, 친구들에게 옮길 수 있기때문에 주의가 필요합니다. 물사마귀는 증상이 심하지 않고, 아이가 가려워하거나 힘들어하지 않으면 6개월에서 2년정도 경과관찰을 하면서 지켜보기도 해요. 하지만 아이의 면역력이나 체력이 떨어져있다면 쉽게 호전되지 않거나 재발이 잦을 수 있기때문에 적극적인 치료가 필요한 경우도 있습니다. 한의원에서는 물사마귀의 원인을 치료하면서, 면역력을 강화하기 위한 한약치료를 병행하는 경우가 많습니다. 최근 코로나 19로 인해 외출이 힘든 경우, 한시적으로 전화로 상담하고 처방이 가능합니다. 다만, 아이의 상태를 정확하게 파악하는 것이 필요하니 근처 ...한의원으로 연락주시면 가능여부를 안내드릴 수 있을 것 같습니다. 평소에는 물사마귀 부위에 손을 대지 않고, 특히 긁지 않도록 신경써주세요. 특정한 음식으로 물사마귀가 발생하지는 않지만, 초콜릿, 과자, 기름진 음식, 인스턴트 음식 등은 피해주시는 것이 좋습니다. 또한 물사마귀에는 예로부터 율무(의이인) 도움이 되는 것으로 알려져있습니다. 율무차를 복용하거나 율무를 활용한 물사마귀 완화에 도움이 되는 제품을 복용하는 것도 도움이 될 거예요. 궁금한 점 있으시면 근처 ... 한의원으로 연락주세요. 감사합니다 ※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.']	작성일2020.03.05
309	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010104&docId=348662569&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=310&search_sort=0&spq=0	심종코로나바이러스감염일경우 37.5도가 종일 계속되나요?	제가 21일(금)부터 오한과 식은땀22일도 오한 식은땀23일날 오전 오후엔 쫌 괜찮아졌다가 저녁에 엄청 추워지면서 오한과 식은땀이 많이 났고, 약이없어서 못먹었어요 ㅜㅜ(팔부분이 가장 시림 소름돋듯)24일(월) 37.4도가 나왔어요 ㅜㅜ그러고 보건소에 전화하니까 신천지도아니며,중국도 대구도 안갔고, 확진자랑 동선도 겹치는게 없는것같다며그정도 증상은 감기인것같다며 내과 진료를받고 처방받은약을 먹고도 호전된게 없으면 그때 다시 전화를 해서 선별 진료소 방문을 하라고 하더군요 ㅜ23일 일요일에도 1339랑 보건소에 문의하니까 똑같았어요 그래서 집에 1월에 감기때문에 처방받았던 약이있어서그거 먹구요(평소 감기걸리면 오한이 잘오거든요ㅜ)2/25~3/1 출근 안함25일(화) 오전 내과 진료 - 주사맞고 약처방받음신기한게 집에선 열을 재면 37.0~37.4도 나왔는데병원가니 36.8도 정상이라고 하더군요약먹어도 오한과 식은땀은 또났음26일(수) 36.8~37.5왔다갔다함오전 내과 방문 수액맞고, 피검사오후에 37.6도까지 올라가다가 저녁되니 좀 내려감(피검사 염증수치,신장수치등 정상)27일(목) 36.4~36.9도 왔다갔다낮엔 괜찮다가 저녁에 오한이랑 식은땀 좀 났어요그전에 비하면 3/1정도?28일(금) 오전 오후엔 36.6~37.0도저녁에 36.1~36.5도낮엔 또 괜찮다가 저녁에 또 오한과 식은땀 (전날처럼 완전 오한 심할때에 비하면 3/1정도)29일(토) 6~10시 36.3~36.8 도오후~ 저녁 37.0~37.4도오한끼 덜함, 식은땀 거의없음(제가 27,28,29(오전)까지 일부러 처방받은 약에서 해열제도 빼고 먹었거든요 ㅜㅜ?)3/1(일) 6시 일어나선 36.4~36.8도10시~15시 37.0~37.5도16시 37.2~37.6도19시 36.8~37도21시 36.6~36.9도오한끼 저녁되니 조금있음(이상하게 팔만 소름돋듯시려요 특히 왼쪽이 더그럼 저녁에서 자고일어나서까지 이런것같아요)식은땀 없음낮에는 몸이랑 목뒤 머리등 열감이 체감상 저는 고열같았는데 막상 또 체온을 재보면37.1~37.5도 더라구요저녁되니까 또 체온이 정상치로 떨어지네요..병원에서는 그냥 단순 감기인것같다고하시는데병원에서만 체온이 36.6-9 정상이에요(저희집에 브라운 체온계 2개 이지템 1개 총 3개로계속 재봤거든요 ㅜ?병원이랑 틀려요 )근데 시국이 시국인만큼 ㅜㅜ이번주 내내 혹시나 피해줄까 출근도 못했거든요1339는 연결이 안되서요 ㅜㅜ코로나일 경우 이렇게 체온이 왔다갔다할수있나요?아니면 쭈욱~ 그 미열, 고열인 체온 그대로 발열이 지속되나요?코로나도 얇게입거나, 해열제를 먹는다고 열이내려가나요?성인 정상체온이 36.5~37.5도 아닌가요 ㅜㅜ?	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기답변 드립니다.답변 드립니다.         답변 드립니다.']	작성일2020.03.01
310	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=348662365&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=311&search_sort=0&spq=0	동생이 자꾸 기침을 하고 가래가 나온대요 열은 38.1~2도 정도네요 ㅠㅠ 혹시 코로나는 아니겠죠 ..?	동생이 자꾸 기침을 하고 가래가 나온대요 열은 38.3~4도 정도네요 ㅠㅠ혹시 코로나는 아니겠죠 ..?해외나 대구방문한적은 없어요	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기답변 드립니다.답변 드립니다.         답변 드립니다.']	작성일2020.03.01
311	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348963925&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=312&search_sort=0&spq=0	코로나증상일까요?	외출한지는3일정도 되었고 확진자와 동선이 겹치지는 않지만 가까운곳에서 2시간정도 있었습니다 기침이 나오지는 않는데 목에 가래낀느낌이 들어 일부로 하는정도입니다 열은 36.7~37.3까지 왔다갔다 합니다 현재 전완근에 근육통도 있습니다.	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.03.04
312	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348785777&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=313&search_sort=0&spq=0	코로나초기증상	고열하고 기침은 아닌데 그냥 계속 목에 가래가 끼고 설사를하는데 그냥 감기고 뭐잘못먹은건가요?	['장염이 아닌가 싶습니다구토는 없나요?속이 편해지고 설사가 멎고  식욕이 돌아올때까지식사를 중단하시고 물만 충분히  드셔보시면서 지내보세요경구 수액요법을 하시면 더 좋아요물1L 소금 반스푼  설탕  6스푼이렇게 타서 드시면 맹물보다 좋아요']	작성일2020.03.03
313	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348562124&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=314&search_sort=0&spq=0	코로나 19 의심인거같은데 두통은 살짝있고 인후통 증상이 심해요 마른기침과 콧물은 전혀없는데 어떡할까요..?	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기답변 드립니다.답변 드립니다.         답변 드립니다.']	작성일2020.02.29
314	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348628574&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=315&search_sort=0&spq=0	코로나일까요 단순 감기일까요?	한 5일 전부터 계속 인후통이 있더니 오늘아침 일어나니 인후통은 거의 없어졌는데 코막힘+가래가 좀 있습니다. 열은 36~37.2 사이 정도구요. 그냥 단순 감기여서 낮는 중인걸까요? 오한, 37.5도 이상 미열, 호흡곤란 등은 없었습니다.	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.03.01
315	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010107&docId=348690182&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=316&search_sort=0&spq=0	코로나 직장 버스 문제	버스도 요즘 위험하잖아요.. 직장까지 걸어가면 50분정도 걸리는데 걸어서 가는게 나을까요? 버스타면 12분정도 걸려요! ㅠㅠㅠ어떻게하면 좋을까요..버스시간도 빨라서 걷기위해 나가는 시간이랑 비교하면 15분정도 밖에 차이 안나요!!!	['답변드립니다.']	작성일2020.03.02
316	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70122&docId=348901056&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=317&search_sort=0&spq=0	신생아기 엉덩이 딤플일 가능성이 높나요? 일반 엉덩이랑 좀 다른 것 같은데 털도 나 있고.. 병원가서 물어보고싶은데 대구라서 코로나 때문에 아기	신생아기 엉덩이 딤플일 가능성이 높나요? 일반 엉덩이랑 좀 다른 것 같은데 털도 나 있고.. 병원가서 물어보고싶은데 대구라서 코로나 때문에 아기 데리고 나가기가 겁나네요ㅠ	['안녕하세요. 하이닥-네이버 지식iN 상담의 현민숙 입니다.\u200b신생아 딤플은 눈으로 직접 봐야만 정확한 진단이 가능하긴 합니다.\u200b문제가 되는 경우는 척수의 선천성 기형이 존재하는 경우인데,이런 경우는 털이 나있을 때 가능성이 높다는 것이지요.\u200b그러나 털이 나있다고 해서 반드시 척수의 선천성기형이 있다는 것은 아닙니다.\u200b딤풀에서 척수의 선천성기형이 동반되는 경우는 1~5% 정도로 그 빈도가 낮고이런 경우는 다른 이상이 함께 보이는 경우가 많습니다.\u200b아기의 상태가 다른 이상 없이 괜찮다면너무 걱정하지 마시고 지켜보시다가정 걱정이 되시면 외출이 가능해질 때 쯤에가까운 소아과를 방문하셔서 한번 보여보시기 바랍니다.\u200b']	작성일2020.03.04
