	qna_urls	titles	questions	answers	dates
284	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348435649&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=285&search_sort=0&spq=0	코로나는 아닌것같은대...	제가 원래 목이 약한건지 목이 자주 아픈 스타일인데 몇일전부터 목아픈게 시작하더니 이제는 침삼킬때 아픈것보다는 코와 목 사이에 가래인지 콧물인지는 끼어있는 상태같아요 검색해보니까 비염이면 이렇다는데 맞나요? 몇일전에 그냥 가벼운 두통있었던거 말고는 열도 없고 그냥 목만 아프고 기침도 안해요 코로나 아니죠? 그럼 그냥 일반 이비인후과 가는게 맞을까요??	"[""반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기코로나#코로나         \u200b""]"	작성일2020.02.28
285	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348304461&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=286&search_sort=0&spq=0	아침에만 인후통 코로나??	아침에 일어나면 인후통이있어요 잘때도 공기가 좀 차갑다싶으면 좀 더 아프게 느껴지는거같아요일단 증상은 거의 아침인후통+아침에 노란가래 라고 말하면 될거가타용 저런상태에서 밥먹구나면 또 내내 괜찮다가 ㅠ이게 매일 아침마다 이러네요 다른 증상은 하나도 없구요지금 한 9일 정도 됏어요.. 그냥 목감기인거같앗는데오랜시간 안낫길래 의심스러워서요;물론 약은 안먹엇어요 편도염같은것도 하루이틀이면 자연치료가 되길래;; 나을줄 알앗는데 아니네요그래도 첫날 둘째날보다는 좋아지기는 햇어요인후통만으로 코로나인 경우도 잇엇나요?열안나구 기침도 안하는뎅..	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.24
286	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348311135&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=287&search_sort=0&spq=0	만약에 코로나바이러스 확진진단이 되었을 때, 확진자가 일을 하던 식당이 어쩔수없이 닫아야 된다고 한다면 그 식당에서 확진자에게 손해에 대해서 청	만약에 코로나바이러스 확진진단이 되었을 때, 확진자가 일을 하던 식당이 어쩔수없이 닫아야 된다고 한다면 그 식당에서 확진자에게 손해에 대해서 청구할 수 있나요?	['안녕하세요. 로시컴-네이버 지식iN 상담변호사 정필승 입니다.\u200b확진자에게 고의나 과실이 없는 한, 확진자에게 식당에서 손해배상을 청구하긴 어렵습니다. 손해배상 청구의 기본은 가해자의 행위가 불법해야 한다는 것입니다. 질병에 걸렸다는 사실을 가지고 불법하다고 할 수는 없죠. 하지만, 본인이 질병에 걸렸고 이로 인하여 타인에게 전파할 가능성이 있음을 알았거나, 혹은 알 수 있었던 사정이 있었음에도 불구하고 이러한 사실을 고지하지 않고 계속 일을 하는 등의 사정이 있다면 이는 불법하다고 평가될 수 있으며, 따라서 손해배상 청구가 가능할 수 있습니다.\u200b참고하시기 바랍니다.']	작성일2020.02.25
287	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348244282&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=288&search_sort=0&spq=0	열은 37.4, 콧물, 목 아픔, 코로나 증상.	토요일부터 목이 아프기 시작했구요. 일요일부터는 콧물이 오늘 오후부터 열이 나기 시작했는데, 열이 나서 그런지 콧물은 다시 안나오고 목도 안아파요.이거 코로나 증상인가요?	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.24
288	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=348187931&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=289&search_sort=0&spq=0	코로나 인가요...?	24일 저녁에 두통이있었고 열도 좀 있는거 같았어요 .25일에는 저는 느끼지 못했는데 엄마가 미열이 있는거 같다고 했고 밤11시쯤 부터 목이 좀 마르는 느낌이였어요26일(오늘) 열은 없고 목이 계속 마르네요.. 침이나 무언가를 넘길때 통증이 있지는 않아요!목이 말라서 가끔 큼큼 하기도 합니다...이거말고는 진짜 다 괜찮고 일상생활 잘 하고 있어요병원에 가야할까요..?'코로나인가요...?	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.26
289	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348410129&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=290&search_sort=0&spq=0	피부가 간지럽고 따가워서 긁었더니 하얗게 변했습니다. 사는곳이 경북이라 코로나 때문에 진료받기가 힘든상황입니다. 그대로 두어도 되는건지 어떤 질	피부가 간지럽고 따가워서 긁었더니 하얗게 변했습니다. 사는곳이 경북이라 코로나 때문에 진료받기가 힘든상황입니다. 그대로 두어도 되는건지 어떤 질환인지 문의드립니다.	[]	작성일2020.02.25
290	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348243050&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=291&search_sort=0&spq=0	코로나 목젖부음	갑자기 목젖에 이물감이느껴져서 혹시나하는마음에 검색해봤는데 다른지식인 답변에는 호흡기질환이라고만돼있고 상세한 장상정리가없어 판단을 내리기 힘들어서 질문합니다. 발열은 없고 목에 이물감이느껴져서 뭐지 하고 거울보면서 목젖쪽을봤는데 빨갛게 붇고 혀에닿은듯이 보여서 자문을 구하려합니다. 가능하시면 코로나19의 상세증상도 같이 정리해주시면서 확인해주시면 감사하겠습니다.	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.26
291	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=348245464&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=292&search_sort=0&spq=0	저 코로나 일까요?	며칠 전부터 목이 너무 아프고 온몸이 쑤시고 무기력하고 계속 잠만 오길래 1339에 전화했더니 일단 일반 병원에 가보라고 하더라구요. 그래서 다음 날 일어나서 가야지 했는데 목 아픈거에다가 머리아프고 귀 아픈거까지 추가되었어요 그래서 뭔가 감기같아서 병원 안가고 오늘까지 집에서 쉬었는데 증상들은 다 있는데 처음보다 많이 나아진 느낌이에요 그 대신에 가슴 중앙을 누르면 아프긴 한데.. 저 코로나 아니고 그냥 감기겠죠?	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 최혁기 입니다.  영상답변드립니다. 감사합니다.  관련해서 제 유튜브 채널 '여러분의 닥터초이'에 영상이 있으니 참고해주시면 좋겠습니다.""]"	작성일2020.02.28
292	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348282769&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=293&search_sort=0&spq=0	코로나 인가요ㅠㅠㅠ???	자세히 답변해주세요ㅠㅠ제가 열이있는것같은데 잘때는 열이 내려가고 아침까진 괜찮은데 오후쯤에 얼굴이 따뜻해지는것 같아요 근데 집엔 체온계가 없어서 못재고있고 ,그리고 기침도 하는데 그렇게 많이 하진않아요 어쩔땐 목에 가래껴서 일부러 할때도 있고 그냥 나올때도 있어요 어떡해 해야하나요?? ㅠㅠ 가족한테 말할까요? 제가 만약 코로나 걸리면 가족들을 어떡하죠? 1339에 전화 해야할까요??	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.26
293	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348041976&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=294&search_sort=0&spq=0	코로나 증상인가요??	현재 인후통과 두통 근육통등 몸살증세를 시작으로 아픈지 4일차에 접어들었습니다.. 기침은 없고 발열증상이 추가되었는데 기침 안해도 코로나 일 가능성이 있나요? 제가 원래 편도가 커서 면역력 떨어지면 지금처럼 편도 붓고 머리 아프고 열이 꽤 나는데 지금 코로나가 유행이라 어떻게 판단해야할지 모르겠네요 ㅠㅠ 코로나일 가능성이 있는지와 일반병원과 검사하는 곳 중 어디로 가야 할까요??	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열은 몇도까지오르나요  38도 이상의 고열이나면 의료기관을 바로 방문하지마시고1339전화하시거나 선별 진료소 방문이 필요할 수 있습니다']	작성일2020.02.27
294	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348449672&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=295&search_sort=0&spq=0	코로나 완치기간이 궁금해요	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다.         답변 드립니다.']	작성일2020.02.24
295	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348222982&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=296&search_sort=0&spq=0	코로나 확진자랑 같은 pc방	4일전에 코로나 확진판정받은사람이랑 10분-20분정도 같은 pc방에 있었는데 아직까진 아무 증상없거든요..잠복기간이 14일이라곤 하지만 보통 4일지나도 증상없으면 코로나 아니지 않을까요? 보건소에 연락해놓은 상태입니다.	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다.         답변 드립니다.']	작성일2020.02.24
296	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348212534&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=297&search_sort=0&spq=0	코로나로 의심해야할까요?	근 3주간 마른기침이 계속되는데 인후통은 크게 없구요... 스트레스 성 두통은 있어서 (평소 편두통) 편두통 약 먹으면 괜찮구요 열은 36.6도를 넘어간 적은 없어요. 근육통도 딱히 없는 것 같구요...이비인후과에선 목에 염증있다고 엉뎅이주사 놔주고 거담제 줬는데 낫질 않네요... 근데 무엇보다 신기한게 누워있느면 기침이 안나요...근데 오늘 기침이 좀 심하네요ㅠㅠ 목도 좀 까끌하규천식이나 기관지염으로 봐야할까요? 코로나를 의심해야할까요	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.25
297	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348336852&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=298&search_sort=0&spq=0	코로나인가요? 일주일 이상 감기 증상 열 없음	16,17일에 술 마신다고 추운 날 밤 늦게까지 돌아다녔는데 18일부터 목이 아파요 시간 지날수록 콧물이나 기침도 가끔 있고 지금은 목이 아주 조금 부은 것 같고 코도 좀 막혀요체온도 꾸준히 재고 있는데 어제36.8도까지 올랐던 거 빼고는 다 36.4도도 될까 말까였거든요항상 마스크 잘 끼고 다니다가 하필 저 날에만 마스크를 안 끼고 나가서 걱정입니다선별진료소 가서 검사 받아볼까요증상 말하고 별 이상 없으면 그냥 감기약만 주고 돌려보낸다는데 그래도 가는 게 맞는 거겠죠?	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.26
298	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348427948&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=299&search_sort=0&spq=0	코로나 인가요 ㅜ	최고 온도가 37.8? 열이 나고 목도 약간? 아픈데 오늘 아침에 울고 나서 창문 황짝 열고 두시간? 정도 자고 어제 관계를 가졌는데 이로 인해 몸살일수도 있나요? 사실 아직까지 청정구역인 하와이로 여행을 다녀오긴 했는데 제가 원래 외이도가 약해서 외이도염인가 싶기도 하고요... 인후통이 온다거나 그런 건 없고 귀 안쪽을 건드리면 좀 아파요 게다가 오한이나 몸살 기운도 없는데 열이 나구요... 혹시 코로나 의심증상인가요? ㅜ 감염자 동선이랑 겹치는 건 없구요...	"[""\u200b         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기         반갑습니다. 하이닥-네이버 지식iN 상담의 닥터초이 입니다.  영상답변드립니다. 감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.""]"	작성일2020.02.25
299	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348067304&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=300&search_sort=0&spq=0	코로나 증상이 열은 없고 기침만 해도 코로나일수가 있나요? 어지럼증이나 그런증상 없이 오직 기침만요	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기답변 드립니다.         답변 드립니다.']	작성일2020.02.24
300	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60213&docId=348201168&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=301&search_sort=0&spq=0	코로나 예방	밖에 많이 돌아다녔는데 마스크 계속 썼고 물건 만질 때마다 손소독제 바르고 손 계속 씻었는데 코로나 안 걸리겠죠??	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.개인위생에 철저하시고 조심하셨다면 괜찮으실겁니다  불필요한 외출도 안하시는것 같으니...']	작성일2020.02.28
301	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=348067677&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=302&search_sort=0&spq=0	코로나증상	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다']	작성일2020.02.27
