	qna_urls	titles	questions	answers	dates
620	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=350695623&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=621&search_sort=0&spq=0	안면마비 얼굴통증	지난주에 왼쪽 귀쪽에 통증에 2일정도 계속되다가 아침에 안면마비 증상이 있음을 알게되었습니다.바로 신경외과에 가서 진찰받으니 소염진통제를 처방해주셨고 일단 지켜보자고하셨습니다.전에 안면마비를 2번 겪었고, 한의원에서 침치료를 한달정도 받고 정상으로 돌아왔던 경험이 있었기에이번에도 그럴것이라고 생각하고있었습니다.이전에 mri 인지 ct인지 찍었었고, 아무 이상이 없었으며 주변에 큰 병원이 없어서 이번엔 넘어갔습니다.첫번째 질문은 약을 소염진통제만 먹어도 치료가 되나요?인터넷에 다른사람들 보면 스테로이드? 처방을 거의 받는것같아서요.가능하면 빨리 정상으로 돌아가야하는 직업에 종사하고있어서 걱정이 크네요.두번째는 얼굴에 통증이 조금 심하게 느껴집니다.처음에는 귀뒤쪽에만 아팠는데 지금은 마비된쪽 얼굴 전체가 누르면 염증부위 누르는것처럼 아파요.마사지하면 도움이된다고해서 하고있는데 그것때문인지, 염증이 진짜 심해진건지 알고싶습니다.또 어떻게하면 치료가될지도 알고싶습니다.코로나때문에 병원에 가기도 힘들고, 침맞으러 가기도 힘든 상황입니다.	['안녕하세요. 하이닥-네이버 지식iN 상담의 박종원 입니다.안면마비에는 초기에 스테로이드를 흔하게 씁니다.얼굴의 통증은 약간은 전형적이진 않습니다.보통은 약과 주사치료를 포함해서 물리치료,도수치료 등을 흔하게 합니다.가까운 곳의 신경통증관련 병원들을 2곳 이상 방문해 보시는 것이 도움이 되고직접 치료를 받아보시면 좋겠습니다.']	작성일2020.03.26
621	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60202&docId=351042317&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=622&search_sort=0&spq=0	열은 안나는데 어지러워요	제가 장시간 공복이긴 한데요 공복이여서 그런지 평소보다 어지러움이 좀 심해요ㅠㅠㅠ열은 안나는데 좀 어지러워요살짝 핑 도는정돈데 혹시 코로나일까요?ㅠㅠ	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.아닐것 같습니다 멀좀 드시면 좋아지지 않을까요?']	작성일2020.03.18
622	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70111&docId=350440342&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=623&search_sort=0&spq=0	권고사직 위로금(무급휴가)	제가 회사에서 코로나로 인해권고사직을 권유받았습니다.알아 본 바로는 회사에서 위로금을 지급하는게 의무는 아니라고 되어 있는데 제가 3월에 무급휴가동의서 작성없이 하게된 10일에 대한 무급휴일을 급여로 보상 받을 수 있을까요?구두로만 무급 휴가를 동의받았습니다. 무급휴가 동의서는 아직 작성 하지 않았습니다.	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이후록 입니다.\u200b근로자가 무급휴가에 대해 동의하였다면, 이 기간에 대해 별도로 받을 수 있는 금원은 없습니다. 비록 근로자가 서면으로 동의서를 작성하지 않았다고 하더라도, 구두에 의한 합의 역시 유효합니다. \u200b감사합니다.']	작성일2020.03.26
623	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70119&docId=351006501&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=624&search_sort=0&spq=0	급여삭감 및 실업급여	코로나로 인한 매출 하락으로 인해 근로시간단축 및 임금20% 삭감을 한다고합니다.3/20일고지 (회사) 및 공문전달23일 시행이였으나 직원들 반발로 3/30일시행예정동의를 구한적없이 일괄적으로 카톡으로 공문하나 보냈습니다. [통보]9~6시 주 5일 근무였으나주4일근무(근무시간동일)+임금80%지급한다고 합니다.최소 3개월예정, 코로나극복후 매출이 올라간다해도 삭감된 20%를 다시 줄 예정 없음.그리고 아직 2월급여는 지급이 되지 않았습니다.(급여일 11일 / 언제줄지 미정)이경우 임금체불 또는 임금삭감으로 인해 생활고로 퇴사시 실업급여신청이 가능한가요?2년이상근무했고, 인력부족으로 연차를 제대로 사용하지못한날이 많습니다.연차사용하지 않을시 급여로 지급되지 않습니다. 이월되지않고 소멸된다고합니다. 이부분도급여로 받을수있는부분인건지?이건 법적으로 보장이 되어있는부분인가요?대표말로는 법적인게 아니여서 사용을 안해도 소멸이지 급여로 주어지는부분은 아니라고해서,어떻게 되는건지, 연차수당은 어떻게 계산되는지 알려주세요	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b근로시간 단축은 근로자의 동의가 없다면 무효이며, 단축된 근로시간에 대해서는 70%의 휴업수당을 지급해야 합니다. 미사용연차는 수당으로 받을 수 있습니다.']	작성일2020.03.24
624	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70108&docId=350413618&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=625&search_sort=0&spq=0	성추행 대처요,..	저는20대초반여자입니다아르바이트로 규모가작은돈까스집 하고있어요 제가일하는시간대는 사장님과 단둘이 일합니다주방이 좁아서 신체접촉이 잦은데, 너무불편해요움직이는척 엉덩이 툭툭 치고, 제가 설거지를하고있으면 껴안듯이 제뒤에서 양팔을벌리며 싱크대에있는물건을 꺼내던가, 손을씻어 저를 양팔에 가두는? 경우가많아 수치스럽고 불편할때가 많습니다.. ㅇㅇ아 잠시만 또는 비켜줄래 이런말도없이 바로뒤에 있으니 도망갈수도없고 갇힌셈이 됩니다..최근에 생리통으로 그만둔 알바생얘기를하면서 생리통에대한 질문을하는데, 넌어때하면서 묻는게 궁금해서물어볼수있지만 불편합니다ㅜㅜ어제는 잠시만하면서 저를 미뤘는데, 제 등에 손을대면서 속옷라인을 만지면서 저리이동하라고했습니다대놓고 성추행,성폭행한건아니지만수치스럽고 불편합니다싫다고하지말라해도 자꾸그러는데코로나때문에 알바구하기도힘든상황속에 어떻게대처하는게 좋을까요....	['안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 박재성 입니다.\u200b◆ 문의주신 사항에 대해 다음과 같이 답변드리겠습니다.\u200b강제추행, 즉 성추행은 강제로 유형력을 행사하여 피해자의 신체를 접촉하고 이를 원인으로 상대방에게 성적수치심이나 혐오감이 드는 경우에 성립합니다. \u200b위 사안은 성추행으로 고소를 하기 전에 먼저 사장님과 대화로 이야기를 먼저 하고, 지속되는 경우 추행의 고의가 있다고 볼 수 있다면 성추행으로 고소를 하는 것이 바람직할 것으로 판단됩니다.\u200b다만, 한정된 정보에 국한된 답변이므로 참고 바랍니다.\u200b도움이 되었기를 바라며, 추가로 문의할 사항이 있거나 변호사의 조력이 필요하다면 아래 지식인 카드상의 연락처로 연락 바랍니다.\u200b상세하고 친절하게 상담을 해드리도록 하겠습니다.\u200b']	작성일2020.03.18
625	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70120&docId=351013922&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=626&search_sort=0&spq=0	발목 수술 후 실밥제거	수술한지 4달 정도 됬고 실밥 풀러가기 귀찮고 코로나 때문에 병원 가기도 좀 그래서 병원 안 가고 풀라 그러는데 그냥 실밥 잡아 뜯어도 되나요?	[]	작성일2020.03.21
626	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70120&docId=351077586&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=627&search_sort=0&spq=0	탈장수술 가능한 병원 알려주세요	고환이 커지는게 이상해서 알아보니 이게 탈장이라더군요. 좀 오래된건데 코로나 문제도 있고해서 병원가기가 꺼려지는데 일단 급한수술인것 같더라고요. 목포나 광주 전남에 탈장수술가능한 병원이 있을까요?	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.종합병원 외과 내원 하세요.']	작성일2020.03.21
627	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60211&docId=351177309&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=628&search_sort=0&spq=0	대구 범어동 중학생/남 면역력강화, 좀있으면 개학인데 면역력영양제 먹으면 도움이되나요?	면역력이 높으면 코로나에 덜 걸린다고 하던데 맞을까요. 좀있으면 개학인데, 걱정이네요. 면역력영양제 어떤게 있나요? 공진단도 면역력에 도움이 되나요?	['안녕하세요, 닥톡-네이버 지식iN 상담한의사 김대억입니다. 면역력영양제, 공진단에 대해 문의주셨는데요. 면역력 한약은 인체의 저항력을 증강하고 자연치유력을 늘리기 위해 한약처방중 보법(補法)을 이용하는 것으로, 보기약(補氣藥), 보혈약(補血藥), 보음약(補陰藥), 보양약(補陽藥)으로 나누어지며, 각각의 약에는 많은 처방들이 있습니다. 즉 하나의 처방만 존재하는 것이 아니라, 인체에서 나타나는 증상과 그 원인에 맞춰서 처방하기에, 증상과 원인, 그리고 체질을 고려한 정확한 진단 후에 복용하여야합니다. 말씀하신 공진단은, ‘공진단은 태어날때부터 허약하더라도, 타고난 원기를 굳건히하고 신수(腎水)를 상승케하고, 심화(心火)를 하강케하여 이른바 수승화강(水昇火降)작용으로 많은 질병을 막아준다’고 동의보감에서는 언급하고 있습니다. 타고날 때부터 허약하거나, 면역력과 저항력이 떨어졌을 때, 지나친 두뇌활동으로 스트레스가 누적되어 나타날 때, 수험생 보약으로, 면역력과 기력을 회복에, 흥분된 두뇌를 안정시키고 맑게 하는데, 도움을 줍니다. 이때문에 면역력 영양제로 많이 선호되는 처방입니다. 하지만, 면역력 강화를 위해 무엇보다 증상과 원인, 그리고 나타나는 양상, 체질을 고려한 맞춤 처방이 필요하기에, 가까운 한의원에 내원하셔서 진료받으시고, 처방을 받으시기 권해드립니다.※ 한의사 전문가의 예상 치료비, 할인 가능 여부, 편집된 답변 내용 등 추가 정보가 궁금하시면 아래 출처를 통해 확인할 수 있습니다.']	작성일2020.03.26
628	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70305&docId=350976495&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=629&search_sort=0&spq=0	혈압 비정상	스트레스를 받을때마다 혈압이 엄청 뛰어요, 집에서 혈압계로 측정해 봤는데 19살에 160/89 정도면 엄청 심각한 건가요? 일요일이라 그런지 작은 병원은 안열렸고 코로나 때문에 큰병원 가기에는 너무 부담스럽네요, 두통도 엄청 심하고 뒷목도 엄청 당기고, 운동도 많이 하는 편인데... 그런데 유난히 스트레스 받을때마다 확 뛰더라고요, 어떻게 해야하나요?	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이세라 입니다.\u200b혈압 및 신경안정제 등의.약물 복용이 우선 진행되어야 합니다.  동시에 고혈압 관련 검사를 진행 하세요.내과를 방문 하세요.\u200b\u200b']	작성일2020.03.22
629	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=350846801&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=630&search_sort=0&spq=0	서울시 재난소득	서울시에서 재난소득을 지급한다는 것을 보았는데 저는 4인가족이고 아르바이트생입니다. 시간이 방학/학기 중에 다르고 유동적이여서 근로계약서는 따로 쓰지 못했습니다원래 학기 중에 포함되는 요즘은 주말아르바이트를 하다가 코로나 이후 주 1회만 출근하고 있습니다 이런 경우에도 재난 소득을 받을 수 있는지 궁금합니다	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b재난소득은 중위소득 이하 가구에 지급됩니다. 4인가구 중위소득은 474만9174원입니다.']	작성일2020.03.26
630	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70305&docId=350838699&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=631&search_sort=0&spq=0	퇴직금문의	기내식포장업체에 2019 4월 1일 입사하여 2020 2월 29일까지 근무하고 코로나로인하여 3월한달 무급쉬기로 서류에 싸인하고 쉬는중인데 상황이더안좋아져 이번주안으로 권고사직을하라는 연락을받았습니다..문제는 퇴사날짜를 2월 29일로 하라고합니다.. 퇴직금과 연차를 안주려고하는거같은데 방밥이 없나요?	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다.\u200b싸인을 못한다고 거부하시고, 해고를 하든지 퇴직금을 주든지 하라고 하세요.\u200b']	작성일2020.03.24
631	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=351019350&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=632&search_sort=0&spq=0	크라운치료하면 교정기 부착이 잘 안되나요?	교정치료하고 뒤에 영구적으로 붙이는 보철장치 8년째 부착중인데 앞니 신경이다쳐서 마무리로 크라운치료를 했습니다 근데 치료 다 끝나고 교정기 땐걸 다른재료로 붙어주더라구요(교정치료했던치과와 같은치과가 아닙니다.) 그리고 다 붙이고 난뒤에 하는말이 크라운치료 한치아는 교정기 붙여도 잘 떨어진다는겁니다.아니 치료전에 얘기해주던가 치료하고나서 잘 떨어진다고 하면 저는 어떻게 해야되는겁니까?떨어질때마다 가서 10만원씩 쌩돈 주고 붙여야 되는겁니까?라고 하니까 네 그러시던가 아니면 원래 교정받았던곳 가보라고 하는데 진짜 하는말도 성의없고 돈 다받았으니까 볼일 끝났다는거같고 너무 화가나는데요 원래 받았단 치과가 코로나때문에 특별지역이라 가지도 못하고 진짜 곤란합니다의사분들이나 잘 아시는분조언좀 해주세요지금 두번째로 붙였는데 또 떨어졌습니다.. 상추 먹다가 건들려서 떨어질정도 입니다	['안녕하세요. 대한치과의사협회-네이버 지식인 상담치과의사 전진모 입니다.\u200b안녕하세요 정직, 성실, 믿음, 신뢰의 가치를 추구하는 숭실대학교 입구 역의 리더스진 치과 대표원장 전진모 입니다.\u200b불편감은 매우 이해합니다. \u200b신경이 죽은 후 신경치료를 하고 크라운 치료를 하는 것은 잘 하신 것으로 사료됩니다. \u200b교정 장치가 크라운에 잘 붙지 않는건 사실입니다. 특히 앞니의 경우 지르코니아나 도재로 했기 때문이지요. \u200b하지만 치료 한 치과가 미리 설명을 하지 못한 점에 대한 불찰은 있지만 치료에 대한 잘못한 경우로 보긴 어려울 것 같습니다. 과잉이 아닌..올바른 치료를 해 준것이기 때문이지요. \u200b유지장치 변형이나 여러 방법을 찾을 수 있을 것 같습니다.\u200b부디 정직한 치과에서 상기 현증을 해결할 수 있기를 진심으로 기원합니다. \u200b\u200b\u200b리더스진 치과 대표원장 전진모 였습니다. \u200b소통 : https://open.kakao.com/o/gl3hkM3b']	작성일2020.03.26
632	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6020602&docId=351091176&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=633&search_sort=0&spq=0	제가 새벽에 자다가 침대에서 떨어졌는데 너무 졸려서 머리 아픈거 참고 다시 젔어요근데 오늘 아침에 일어나니까 머리 아프고 속이 약간 안 좋아요...혹시 코로나일까 걱정돼요	코로나 증상이 많던데 정확히 어떤 증상이 있나요? 제가 지금 감기가 걸렸거든요..... 어떤 증상이 코로나 증상이고 저는 코로나 증상에 걸렸는지도 궁금합니다! 그리고 만약...	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.신경외과 진료 보시고 치료 하세요.검사 받아 보세요.\u200b']	작성일2020.03.19
633	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7011404&docId=350938370&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=634&search_sort=0&spq=0	근로계약 만료 관련 질문	안녕하세요. 저는 현재 1년 계약기간 근무후 평가에 따라 정규직 전환을 앞두고 있는 직장인 입니다.작년부터 일해서 현재 1개월 반정도 남아있구요.정규직 전환이 되면서 연봉 및 직책을 다시 논하게 되는데요.코로나로 인하여 경기가 안좋아 질거라는 전망때문에 처음 들어왔을때에 이야기 했던거에 비해 정규직전환때 좋은 대우를 받을 수 없을것 같아서요.제가 궁금한것은원래 정규직으로 일하거나 계약기간 중간에 그만두는 경우 노사협의하에 1개월 이내에서 추가 근무를 하도록 되어있는것으로 아는데요.계약 만료가 되는 시점에서 근로계약서를 다시 쓰고 정규직으로 되는 경우, 제가 정규직 근로계약서에 사인을 하지 않으면, 추가 근무를 거절할 수 있는 것인지 궁금합니다.또한, 이럴때도 퇴사의사를 미리 밝혀야 하는건지 아니면 당일에 해당 근로조건에는 계약할수 없으므로 정규직 전환을 하지 않겠다고 하면 바로 퇴사신청하고 집으로 가도 되는것인지 알고 싶습니다.감사합니다	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김창환 입니다.\u200b 기본적으로 계약기간이 만료되는 경우에는 당사자 간의 합의가 있지 않는 이상 해당일자에 자동으로 근로관계가 종료되는 것이 원칙입니다.  따라서 근무조건 및 경영상 이유를 근거로 계약연장이 어려운 경우에는 계약 갱신에 동의하지 않는 이상 계약만료일자로 근로관계가 종료되는 것이고, 더 근무해야될 법적 의무는 없게되니 참고하시기 바랍니다.\u200b\u200b']	작성일2020.03.24
634	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6100403&docId=351336484&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=635&search_sort=0&spq=0	쌍커풀수술 질문	눈 화장안한 생눈입니다이제 중1 올라가는 학생입니다제가 눈이 좀 작고 안예뻐서 부모님께서 쌍수하자고 합니다저는 처음엔 아플까봐 계속 안한다했는데 저도 제가 눈이 넘 작고 못생겨서 하고싶어지고 있는데 밑에 눈이면 눈도 커지고 예뻐질까요?(눈동자에 비춰서 블러약간했어요)밑에 질문 길고 정성것 답해주시면 내공 150드려요(대충적은답은 안봐요~)질문1.혹시 마취하면 수술중 안아프나요?질문2.수술후 집에 몇주정도 있고 병원에 몇번정도 가야하나요?질문3.제 눈이면 어떤쌍거풀수술 하는게 나을까요?(쌍수도 종류 여러개있다고 들어서ㅠㅠ)질문4.대구에 살긴하지만 코로나 최대한 잠잠해지고 갈거라 중1도 받아주는 병원 추천해주세요(멀어도 좋아요!좋은병원추천해주세요)질문5.실밥 풀때 많이 아프나요?질문6.제 눈이면 쌍수잘될가능성 높나요?질문7.잘되면 어떤눈이될까요?(연예인눈사진이나 쌍수한 눈 사진부탁해요)질문8.쌍수 잘못하면 부작용있나요?있다면 어떤 부작용이 있나요?질문9.쌍수하면 티가 많이 나나요??만약 학교갈때 쌍수하면 좀 눈치보일거갈아서ㅠㅠ질문10.쌍수하면 시력 좋아진다던데 진짜인가요?	[]	작성일2020.03.21
635	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=351333880&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=636&search_sort=0&spq=0	인대봉합 수술 후에 놀이공원	엄지손가락 손톱 위 첫 마디 부분 인대가 파열되어서 봉합수술을 하였는데 한지 한달 되어갑니다. 놀이공원 다녀와도 될까요? 놀이기구를 타도 문제가 없을까요??코로나 이런 답변은 사절이고 신고합니다.	['엄지손가락이라면손을 무리하게 안 쓴다면 가능하고요.가서 손을 쓴다면 (예를 들어 놀이기구 타서 꽉 잡는다던지, 물건을 계속 든다던지 등)안 좋을 수 있습니다.']	작성일2020.03.18
636	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60212&docId=351243288&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=637&search_sort=0&spq=0	제가 오늘 새벽에 자다가 침대에서 떨어졌는데 그 때 너무 졸려서 머리 아픈거 참고 잤어요 근데 아침에 일어나니까 머리아프고 속이 약간 울렁거려요	제가 오늘 새벽에 자다가 침대에서 떨어졌는데 그 때 너무 졸려서 머리 아픈거 참고 잤어요근데 아침에 일어나니까 머리아프고 속이 약간 울렁거려요..어제 밖에 나갔다와서 이게 코로나인가 걱정돼요	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.신경외과 진료 보시고 치료 하세요.검사 받아보세요.\u200b']	작성일2020.03.19
637	https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40301&docId=350796856&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=638&search_sort=0&spq=0	간염 예방주사 질문	제가 한달전에 a형 b형 간염 주사를 맞았는데 a형은 6개월마다 2번 b형은 1개월마다 3번 맞아야 한다고 하더라고요. 근데 요즘에 코로나 때문에 보건소 가기가 좀 그래서 b형 간염예방주사를 맞아야 되는데 좀 늦게 맞아도 괜찮은가요?	['Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.17.48 (PD)Build Date (2020/2/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기간염 예방접종#간염 예방접종         안녕하세요. 하이닥-네이버 지식iN 상담의 이상욱 입니다.']	작성일2020.03.19
638	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70106&docId=351037003&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=639&search_sort=0&spq=0	직장 퇴사관련 질문 해고예고수당/실업급여	직장 2년 6개월 다녔습니다 4월까지 직장다닐수가있어일주일 전 담당자에게 이때까지 일할수있따고 말씀드림(일부러 사람구하는데 시간 넉넉하게 드리려고 일찍 말씀드렸음)어제 대표님께서 하시는 말씀이코로나때문에 일도 힘들것 같고 3월까지 일하는게 좋을거같다고 마무리를 지어서 이야기하셨어요이 경우 실업급여나 해고예고수당을 받을 수 있을까요?답변 빨리 부탁드립니다	['안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다.\u200b근로자가 정한 퇴사일 전에 나가라고 하면 해고가 되므로 해고예고수당과 실업급여를 받을 수 있습니다.']	작성일2020.03.27
639	https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=351346718&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=640&search_sort=0&spq=0	2020.1.1 개업한 공인중개사 고용유지지원 신청 가능여부	2020.1.1 개업하여 1.1부터 2명을 고용하여 바로 4대보험에 가입하였고 저 포함 3명이 근무중입니다.2명에게 각자 200만원의 급여를 지급하고 있으나, 중개사무소가 있는 건물에서 코로나 환자가 방문하여영업을 하지 못하였고, 자영업자의 영업부진으로 상가를 전문으로 영업하는 본 중개사무소는 무척 어려운 상황입니다.질문1. 2020.1.1. 개업하여 3개월 동안 4대보험을 유지중인 공인중개사사무소 입니다. 3개월 밖에 안되어도 고용유지지원금 신청이 가능한지, 최소 개월이상 영업을 한 업체만지원이 가능한지, 공인중개사사무소도 지원대상업체인지궁금합니다.질문2. 4.1부터 2명의 근무시간을 6개월간 20% 감소시키고 200만원 급여도 20% 감소시킨 160만원으로 조정하기로 노사협의가 되었습니다. (향후 영업상황이 개선되면 정상화를 앞당기기로 했습니다)질문3. 급여200만 휴업수당160만원 고용유지지원금 신청시 지원받는금액과 사업주인 저의 부담금액이 궁금합니다.	['안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다.1.아래 고용조정이 불가피하게된 사업주 에 해당하는지 검토해보시기 바랍니다.           * 기준달: 고용유지조치 실시 첫날이 속하는 달의 직전 달  ① 기준달 말일 재고량이 직전연도의 평균 재고량에 비해 50% 이상 증가한 경우② 기준달의 생산량이 기준달의 직전연도 같은 달의 생산량(또는, 기준달의 직전 3개월의 월평균, 기준달의 직전 연도 월평균) 대비 15%이상 감소한 경우③ 기준달의 매출액이 기준달의 직전연도 같은 달의 매출액(또는 기준달의 직전 3개월의 월평균, 기준달의 직전연도 월평균)대비 15%이상 감소한 경우④ 기준달의 재고량이 기준달의 직전 2분기의 분기별 월평균대비 계속 증가 추세에 있거나 기준달의 매출액이 기준달의 직전 2분기의 분기별 월평균대비 계속 감소 추세⑤ 사업의 일부 부서의 폐지·감축 또는 일부 생산라인의 폐지 등 사업규모의 축소조정을 행한 경우⑥ 자동화 등 인원 감축을 가져오는 시설의 설치, 작업형태 또는 생산방식의 변경이 있는 경우⑦ 경영이 악화된 사업을 인수한 사업주로서 종전 사업 근로자의 60% 이상이 그 사업에 재배치되고 종전 사업 근로자가 그 사업 지분의 50%를 초과하여 취득한 경우⑧ 당해 업종, 지역경제상황의 악화 등을 고려하여 고용조정이 불가피하다고 직업안정기관의 장이 인정한 경우* 제5호부터 제8호까지 적용할 경우, 기준달 개념과 관계없이 관련증빙서류에 대한 고용센터의 검토에 의해 지원 유무 판단            \u200b']	작성일2020.03.22
640	https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60202&docId=351137710&qb=7L2U66Gc64KY&enc=utf8&section=kin&rank=641&search_sort=0&spq=0	신체 불균형 질문드립니다 심각해요 ㅠㅠ	안녕하세요. 현재 운동한지 1년 반 조금 안되는데 몸이 이상하다는 것을 느끼고 질문드립니다운동에 대해 아는 것도 없이 시작해서 이것저것 유튜브로 보며 공부도 하면서 여러방식으로 운동을 했는데요 제가 데드리프트를 할때 오른쪽 견갑골이 위로 올라가서 어깨가 말린 상태로 운동을 하고 있었다는 것을 이제야 알게 됐습니다.그래서 그런건지 풀업이나 다른 운동도 병행하면서 계속 오른쪽 상체가 성장하지 않는 느낌을 받았습니다.그런데 혹시나해서 사진을 찍어보니 첨부한 것과 같더군요 ㅠㅠ 상체가 너무 불균형이 심합니다 ㅠㅜ 눈으로 보기엔 뼈가 비대칭이라거나 척추가 휘어 보이진 않는데요 ㅠㅠ 제가 보디빌딩식보단 크로스핏이나 역도식 운동을 주로 했는데 고중양 데드리프트에서 위에서 설명한 ㅈ세 오류로 인한 문제로 생각됩니다만 제가 아직 한국으로 가려면 한달정도가 남아서 너무 고민이되어 이리 지식인에 글을 남깁니다. ㅠ 혹시 집에서 할 수 있는 교정 방법이 있을까요 (코로나 때문) 방안에 철봉있습니다!! 전문가님들 교정방법좀 알려주세요!!	['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다.\u200b사진으로 봐서는 약간의 측만증이 아래 사진에서 보입니다. \u200b평발, 발목, 다리 길이 차이, 골반 비대칭에서 원인이 될 수 있으니주변 재활의학과에 가보십시오. \u200b']	작성일2020.03.23
