,answer,total_sents_num,ambiguous_sents_num,answer_ambiguity,key_sent_ambiguity
111,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 안타깝지만 해외출장 거부로 퇴사시 실업급여 대상이 아닙니다. 권고사직으로 처리해달라고 협의하는 게 최선입니다.,4,0,0.0,0
112,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 임금 20% 이상, 2개월 이상 삭감이 확정되었다면 근로조건 변동으로 인한 퇴사로 실업급여를 받을 수 있습니다. 또는 경영악화로 인한 권고사직 처리하면 실업급여를 받을 수 있습니다.",4,2,0.5,1
113,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 실제 휴게시간에 4시간반이면 1일 9시간, 1주 45시간 근로이니 52시간 초과가 아닙니다.",3,0,0.0,0
114,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다. 본 사안 근로기준법상의 근로자 지위를 인정받을 수 있다면 임금체불로 노동부에 진정이 가능한 사안이며> 말씀해주신 사항만은로는 근로자 지위를 인정받을 수 있을지 그 여부를 확실하게 답변드리기 곤란합니다. 근로자 지위를 인정받지 못한다면 사업자의 신분으로 원하청 관계의 부당성에 대해 공정거래위원회에 진정을 넣을 수 있는 사안으로 보입니다. 일반 근로자와 달리 매장 매니저의 경우 사업자성이 강하기 때문에 근로자 지위를 인정받기 어려울 것으로 보입니다. 일단 노동부에 진정을 넣어보시고 근로자 신분을 인정받지 못한다면 공정거래위원회쪽으로 대응방향을 변경해야할 것으로 보입니다.,6,0,0.0,0
115,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 5인 미만 사업장에는 휴업수당이 적용되지 않기 때문에 무급휴가가 가능합니다.,3,0,0.0,0
116,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 성대진 입니다. 일용직 근로자는 글자 그대로 일단위로 근로를 하는 근로자입니다. 그러나 현실적으로 일용직 근로자는 두 가지가 있습니다. 상용직 근로자면서 일용직 처럼 근무하는 경우와 순수한 일용직 근로자인 경우가 있습니다. 아마도 후자인 듯 합니다. 이를 전제로 설명합니다. 주휴수당이 가능합니다. 주 15시간 이상 근무를 하면 받을 수 있습니다. 그리고 일방적으로 쉬라 한 경우는 일용직 근로자인 점을 감안하면 휴업수당은 어렵지 않을까 하는 여지가 있습니다.   ,10,2,0.2,0
117,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 퇴직금은 사용자에게 고용되어 1년 이상 계속 근로하다 퇴사한 근로자에게 발생합니다. 2. 퇴사는 질문자가 사직의 의사표시를 한때를 기준으로 판단하므로 이미 무급휴가를 받아 근로계약관계가 2020.3.29 또는 3.30까지 유지가 된 경우 질문자의 입사일자는 2019.3.25 이므로 계속 근로기간이 1년 이상이 되어 퇴직금을 청구할 수 있게 됩니다. 3. 사직서를 2020.3.30자로 작성하여 제출하여 퇴사일자에 관한 증거자료를 확보해 두시고 사용자가 퇴직금을 지급해 주지 않을 경우 사업장 주소지 관할 고용노동청에 임금체불 진정을 제기하여 구제 받으세요.,6,0,0.0,0
118,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 박종태입니다. 조금이나마 도움을 드리고자 몇 자 적습니다. 질문으로 보아 5월 중순부터 일을 시작하여 8월부터 4대보험이 적용되셨는데, 이를 계속근로기간으로 보아 퇴직금을 지급받을 수 있는지와 회사 법인 변경에 따른 실업급여 수급가능성에 대하여 궁금하시는 것으로 사료됩니다.  1. ｢근로자퇴직급여보장법｣ 제8조제1항에 따르면 사업주는 계속근로기간 1년에 대하여 30일분 이상의 평균임금을 퇴직금으로 근로자에게 지급하여야 합니다. 따라서 4대 보험 가입 기간이 1년 미만이더라도 실제 사업장에서 계속근로를 제공한 기간이 1년 이상이면 퇴직금을 지급받으실 수 있습니다(근로복지과‒3580, 2013.10.24. 행정해석 참조). 따라서 질문자님께서 4대보험을 8월부터 가입하셨다하더라도 실제 근로기간이 1년 이상이라면 5월 퇴직시 퇴직금을 청구할 수 있을 것으로 사료됩니다. 2. 실업급여를 수령하기 위해서는 먼저 피보험 단위기간이 180일 이상이어야 하며, 이직 사유가 수급자격의 제한 사유에 해당하지 않아야 합니다(고용보험법 제40조 제1항 참조). 고용보험법 시행규칙 제101조제2항 별표에서는 수급자격이 제한되지 아니하는 정당한 이직사유를 규정하고 있는데, 법인명이 단순 변경되었다는 것만으로는 수급자격이 제한되지 않는 정당한 이직 사유에 해당하지 않을 것으로 사료됩니다. 고용보험심사위원회도 법인명 변경만으로는 정당한 이유가 있는 이직이라고 볼 수 없다고 판단(고용보험심사위원회 2010.05.18. 선고 2010-40 재결 참조)한 반면, 법인명의 변경으로 인하여 근로조건이 낮아진다거나, 사업장의 이전으로 통근이 곤란하게 된 경우 등이라면 정당한 이직사유에 해당하여 실업급여 수급이 가능할 것입니다.  3. 또한 거짓이나 그 밖의 부정한 방법으로 실업급여를 받았거나 받으려 한 자에 대하여는 급여의 지급 제한이 있으며(고용보험법 제62조 제1항 참조), 이때 거짓이나 그 밖의 부정한 방법이 사업주의 거짓된 보고, 신고 또는 증명으로 인한 것이라면 그 사업주도 그 구직급여를 지급받은 자와 연대해 책임을 집니다(고용보험법 제62조 제2항 참조). 이에 더하여 부정수급을 공모한 사업주는 5년 이하의 징역 또는 5천만원 이하의 벌금에 처해질 수 있음에 유의하시기 바랍니다(고용보험법 제116조 제1항 참조). 도움이 되셨길 바라며, 추가적인 궁금 사항이 있으시면 문의해 주시기 바랍니다.박종태 노무사 드림.",13,4,0.308,1
119,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다. 휴가사용에 대해 과하게 급여를 공제한 것으로 보입니다. 1일 휴가 사용시 통상시급의 8시간분이 공제되어야 하는게 원칙입니다. 과다 공제된 금액에 대해서는 과거 3년 이내에 대해서는 청구가 가능하며 병원은 지급해야만 합니다.,5,0,0.0,0
120,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박성은 입니다. 안녕하세요. 노무법인 도원(서부지사) 대표노무사 박성은입니다.  1. 코로나 관련 휴직은 퇴직금에 영향이 없습니다.  2. 오히려 귀하는 근로자성 여부가 퇴직금에 영향이 있을 수 있습니다. 근로자 아니라면 퇴직금 불가.  3. 5인 미만 사업장이라면, 해고되면 퇴직금을 받는 것이 사실상 어렵습니다. 5인 이상 사업장이라면 해고할 수 있는 방법이 없는 상황이므로 퇴직금을 안주려 해고할 수 없습니다.  답변이 도움이 되셨길 바랍니다.  [답변 채택] 은 전문가가 답변을 계속 남기는데 큰 원동력이 됩니다 ^^  위와 관련하여 구체적인 상담이 필요한 경우 [네이버 엑스퍼트]를 이용하시기 바랍니다.",12,1,0.083,0
121,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 동의했더라도 임금이 20% 이상 2개월 이상 삭감된 경우 실업급여 수급이 가능합니다.,3,0,0.0,0
122,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사입니다.   안타깝지만 산재보험급여와 실업급여는 중복 지급되지 아니합니다.   참고로, 산재기간은 근속기간에 포함되고 동 기간 중에는 해고처분이 금지되어 있으므로 무리하게 복귀할 필요없이 치료에만 전념할 수 있으며, 회사측의 해고처분을 무효화할 수도 있습니다.   이상 다소나마 참고가 되셨기를.....   ",5,1,0.2,1
123,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 코로나 사태로 인한여 갑작스럽게 경영이 악화되어 폐업을 하는 경우에는 해고예고수당을 청구하기는 쉽지 않아 보입니다. 2. 폐업 전까지는 제공한 근로에 대해서는 약정한 임금을 청구할 수 있고 폐업에 따른 위로금 문제는 회사와 협의하여 결정해야 합니다. 3. 실업급여 대상이 되려면 고용보험에 가입하여 피보험 단위기간 일수가 180일 이상이 되어야 하는데 최종직장 고용보험 피보험 단위기간 일수가 180일에 미달할 경우 최종직장 이직일 기준 18개월 안에 있는 이전직장 고용보험 피보험 단위기간 일수를 합산하여 180일 이상이면 폐업으로 퇴사할 경우 실업급여 신청이 가능합니다.,5,0,0.0,0
124,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 용승현 입니다. 1. 기재하신 내용으로 볼 때, 질의자는 회사의 경영난을 감안하여 7월까지의 무급휴직에 동의하였으나, 회사는 퇴사처리를 강행하였기 때문에 이는 명백한 해고에 해당합니다. 2. 따라서 회사는 1개월전 해고예고를 하지 않았음으로 해고예고수당을 지급해야 합니다.",4,0,0.0,0
125,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다. 본 사안은 먼저 근로계약서 미교부가 법위반입니다. 1시간 연장근로에 대해 무급처리하는 것은 개별 직원의 개별적인 명시적 동의가 있어야만 가능합니다.>개별 동의 없이 무급처리는 임금체불임 부분휴업에 대해 무급처리 강요, 동의서 징구에 관하여 노동부가 무기명 신고 센터를 홈페이지에서 운영중에 있습니다.  이부분 참고하시기 바랍니다.",6,0,0.0,0
126,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다. 보통 ""권고사직""이란 사용자의 귀책(경영상의 이유)로 하는 경우가 대부분이므로, 사람들이 권고사직=경영상이유=회사책임 이라고 생각합니다. 그러나 실제로 권고사직에는 근로자의 귀책(업무상 실수, 근태불량, 질병) 도 있습니다. 고용센터에 신고하는 ""이직확인서""에 코드번호 26번을 기재하고, ""질병(폐렴으로 입원중이고 출근이 불가함)으로 인한 권고사직""이라고 신고하면 회사에 불이익이 없습니다. 회사가 이러한 내용을 모르고 있을 것입니다. 회사에 연락하여 ""고용센터에 문의해보세요 이렇게 하면 회사에 불이익이 없답니다""라고 해보세요.혹시 그래도 회사에서 안해준다고 하면 사직서를 제출할때 ""질병에 의한 회사의 권고로 인한 사직""이라는 내용을 명시하거나, 카톡 등으로 ""회사의 권고로 인하여 사직하는 것""임을 명확히 해서 고용센터에 실업신청할때 제출하면 도움이 될 수도 있습니다.   ",7,2,0.286,1
127,안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다. 점장과 본사가 서로 아니라고 주장할 것같습니다. 제가 볼 때는 점장이 사업자등록을 했기때문에 점장이 사용자라고 생각되지만 어떻게 결론날지는 모르겠군요.,4,0,0.0,0
128,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 고용보험 피보험기간이 180일 이상 되어야 합니다. 이전 직장의 재직기간을 합쳐 180일 이상이면 수급이 가능하지만 첫 직장이라면 못받습니다.,3,0,0.0,0
129,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 대략 350 안팎이 됩니다. 사업장 소재지 관할 노동청에 가서 신고하면 됩니다.,4,0,0.0,0
130,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 임금삭감으로 인한 자발적 퇴사의 경우 고용지원금에 문제 없이 실업급여를 받을 수 있습니다.,3,1,0.333,0
131,안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김정식 입니다. 1. 최근 1년 동안 2개월 이상 최저임금 미달로 급여를 받았다면 자진퇴사의 경우에도 실업급여가 가능합니다. 2. 그러나 질문자님의 사정이 구체적으로 해당하는지 여부는 최종 고용센터에서 판단할 것이니 구체적인 사정을 고용센터에 가서 상담을 받아보시는 것이 좋을 듯합니다.  ,4,0,0.0,0
132,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 김동유 입니다. 1. 타지 발령의 정당성 : 원칙적으로 인사 발령은 사업주의 고유 권한에 해당됩니다.  그러나 해당 인사 발령이 사업주의 통상 재량권을 넘어 권리 남용으로 인정될 경우 무효로 볼 수 있습니다.  현 사안의 경우 코로나바이러스 사태로 인한 사업주의 고육지책으로 판단됩니다. 그러나 타지 발령 시 발생될 수 있는 근로자의 경제적 피해를 감안할때, 최소한의 조치를 취해야만 정당한 인사 이동으로 인정될 수 있을 것으로 판단됩니다. 2. 무급휴직 가능 여부: 근로기준법 제46조에서는 사업주 귀책사유로 휴업 시 평균임금의 70%이상을 지급하도록 하고 있습니다. 예컨대 코로나바이러스의 직접적 전파로 사업장 휴업 시 천재지변으로 인한 휴업에 해당되어 무급휴직처리하여도 무방합니다. 그러나 단순히 예방차원 또는 매출하락으로 인한 휴업 시 휴업수당을 지급해야 할 것으로 판단됩니다.   ",9,1,0.111,0
133,"안녕하세요? 아하(Aha) 노무상담 분야 전문가 박애리노무사입니다. 휴업수당 관련하여 질의 주신 바, 아래와 같이 답변 드립니다.1. 아직 완전히 해고 당하지는 않았는데 이때 마지막 출근일부터 해고통보를 받은 날까지의 휴업수당을 받을 수 있을까요?i)  근로기준법 제 46조 제 1항에서 ""사용자의 귀책사유""로 휴업하는 경우 그 기간동안 평균임금의 70%를 지급해야 한다"" 고 규정하고 있습니다. ii) 여기서  '사용자의 귀책사유 '는 단지 사용자의 개인적인 사정 뿐 아니라 경영상 사정 등을 의미하는 것으로 보다 넓은 의미로 사용됩니다. 아울러 이번  '코로나 사태 '로 인하여 질문자분이 근무하였던 직장에서 확진자가 나와서 강제로 닫게 하는 경우(불가항력적인 경우) 가 아닌 한, 사용자의 경영사정으로 질문자분의 근로수령을 거부한 것입니다. 따라서 앞서 설명드린 법 조항을 근거로 마지막 출근일부터 해고 통보를 받은 날까지 휴업수당을 요구할 수 있습니다.2. 받을 수 있다면 13일간의 임금을 45만원으로 계산하여 1일의 통상 임금을 34,615원 (450,000원÷13) 으로 책정한뒤 이의 70%인 24,230원 을 하루 휴업수당으로 계산하면 되나요?i) 맞습니다.ii) 1일 평균임금을 계산하기 위해서는 구체적인 근로시간, 임금항목 자료가 필요하나 질문자 분은 3개월 미만 근로자이므로 13일동안 받은 금액을 13일로 나누어 70%로 계산하셔도 대략적인 금액을 산출하실 수 있습니다.3. 해고통보가 늦어지면 해고 전까지의 전 기간에 대한 휴업수당을 받을 수 있나요?네, 맞습니다. 답변이 도움이 되셨기를 바랍니다,감사합니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 김세희노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.1. 아직 완전히 해고 당하지는 않았는데 이때 마지막 출근일부터 해고통보를 받은 날까지의 휴업수당을 받을 수 있을까요?네. 마지막 출근일부터 해고통지를 받는 날까지의 휴업수당을 청구하실 수 있습니다. 2. 받을 수 있다면 13일간의 임금을 45만원으로 계산하여 1일의 통상 임금을 34,615원 (450,000원÷13) 으로 책정한뒤 이의 70%인 24,230원 을 하루 휴업수당으로 계산하면 되나요?평균임금의 70%이므로 질문자님께서 지급받은 1일 일급의 70%로 산정하시면 됩니다. 3. 해고통보가 늦어지면 해고 전까지의 전 기간에 대한 휴업수당을 받을 수 있나요?네. 해고통보 전 까지는 휴업기간에 해당하기 때문에 휴업수당을 반드시 지급하여야 할 것입니다.  제46조(휴업수당) ① 사용자의 귀책사유로 휴업하는 경우에 사용자는 휴업기간 동안 그 근로자에게 평균임금의 100분의 70 이상의 수당을 지급하여야 한다. 다만, 평균임금의 100분의 70에 해당하는 금액이 통상임금을 초과하는 경우에는 통상임금을 휴업수당으로 지급할 수 있다.② 제1항에도 불구하고 부득이한 사유로 사업을 계속하는 것이 불가능하여 노동위원회의 승인을 받은 경우에는 제1항의 기준에 못 미치는 휴업수당을 지급할 수 있다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 김형규노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.문의사항에 대한 규정은 아래와 같습니다.근로기준법 제46조(휴업수당) ① 사용자의 귀책사유로 휴업하는 경우에 사용자는 휴업기간 동안 그 근로자에게 평균임금의 100분의 70 이상의 수당을 지급하여야 한다. 다만, 평균임금의 100분의 70에 해당하는 금액이 통상임금을 초과하는 경우에는 통상임금을 휴업수당으로 지급할 수 있다.② 제1항에도 불구하고 부득이한 사유로 사업을 계속하는 것이 불가능하여 노동위원회의 승인을 받은 경우에는 제1항의 기준에 못 미치는 휴업수당을 지급할 수 있다.구체적 사실관계를 알 수 없어 명확한 답변은 어려우나, 상기 휴업수당에 대한 규정은 상시 사용하는 근로자의 수가 5인 이상인 경우에 적용되는 규정입니다. 따라서 상시 5인 이상 근로자를 사용하는 사업장에서 사용자의 귀책사유로 휴업하는 경우에는 평균임금의 100분의 70에 해당하는 금액을 휴업수당으로 청구할 수 있습니다.감사합니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 손규빈노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.1. 아직 완전히 해고 당하지는 않았는데 이때 마지막 출근일부터 해고통보를 받은 날까지의 휴업수당을 받을 수 있을까요?(답변) 경영 사정에 따라 근로자의 출근을 거부한 경우 근로기준법 제46조에 따른 사용자의 귀책사유로 인한 휴업으로 판단되며, 이 경우 휴업기간 동안 평균임금의 70%(평균임금의 70%가 통상임금을 초과하는 경우 통상임금)를 지급하여야 합니다. 마지막 출근일 이후부터 해고 등으로 인한 근로관계 종료 시까지의 근무기간에 대하여 휴업수당을 청구할 수 있으리라 판단됩니다. 다만, 근로기준법 제46조에 따른 휴업수당은 상시 근로자 수 5인 이상 사업장에만 적용되므로, 사업 또는 사업장 내 상시 근로자 수가 5인 미만인 경우 휴업수당을 청구할 수 없는 점 참고하시기 바랍니다. 2. 받을 수 있다면 13일간의 임금을 45만원으로 계산하여 1일의 통상 임금을 34,615원 (450,000원÷13) 으로 책정한뒤 이의 70%인 24,230원 을 하루 휴업수당으로 계산하면 되나요?(답변) 휴업수당의 원칙적 기준이 되는 평균임금은 이를 산정하여야 할 사유가 발생한 날 이전 3개월(근로자가 취업한 후 3개월 미만인 경우도 이에 준한다.) 동안에 그 근로자에게 지급된 임금의 총액을 그 기간의 총일수로 나눈 금액을 의합니다. 따라서 선생님의 평균임금은( 입사일부터 휴업 전일까지 받은 총 임금 / 입사일부터 휴업 전일까지의 일수)로 계산하여야 하며, 해당 평균임금의 70%가 1일치 휴업수당이 될 것입니다.더불어 평균임금 등을 계산할 때는 세전금액으로 계산하여야 하는 바, 선생님께서 말씀하신 450,000원이 세후금액이라면 선생님께서 계산하신 금액은 실제 받아야 하는 휴업수당에 비하여 미미하지만 다소 적으리라 판단됩니다. 3. 해고통보가 늦어지면 해고 전까지의 전 기간에 대한 휴업수당을 받을 수 있나요?(답변) 그렇습니다. 4. 관련법령<근로기준법>제2조(정의) ① 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2018. 3. 20., 2019. 1. 15.>6. ""평균임금""이란 이를 산정하여야 할 사유가 발생한 날 이전 3개월 동안에 그 근로자에게 지급된 임금의 총액을 그 기간의 총일수로 나눈 금액을 말한다. 근로자가 취업한 후 3개월 미만인 경우도 이에 준한다.제46조(휴업수당) ① 사용자의 귀책사유로 휴업하는 경우에 사용자는 휴업기간 동안 그 근로자에게 평균임금의 100분의 70 이상의 수당을 지급하여야 한다. 다만, 평균임금의 100분의 70에 해당하는 금액이 통상임금을 초과하는 경우에는 통상임금을 휴업수당으로 지급할 수 있다.② 제1항에도 불구하고 부득이한 사유로 사업을 계속하는 것이 불가능하여 노동위원회의 승인을 받은 경우에는 제1항의 기준에 못 미치는 휴업수당을 지급할 수 있다. 감사합니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 장종수노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.1. 원칙적으로 사용자의 귀책사유로 휴업하는 경우 평균임금의 100분의 70에 해당하는 임금을 휴업수당으로 지급하여야 합니다(근로기준법 제46조 제1항). 따라서 사업장의 사업주가 일을 잠시 쉬자고 한 날 이후 출근하지 못한 기간부터 해고가 있었던 시기까지는 휴업수당을 지급받으실 수 있습니다. 휴업수당 등을 지급하지 않는 경우 관할 고용노동청에 휴업수당 미지급 등을 이유로 진정을 제기하실 수 있겠습니다.2. 휴업수당은 평균임금을 기준으로 판단하므로 45만원에 해당하는 급여를 평균임금으로 나눈 약 일 34620원의 급여 중 70%에 해당하는 24240원의 일 평균임금을 지급받으실 수 있습니다. 3. 해고통보가 늦어지는 경우 해당 기간 전부에 대하여 휴업수당을 지급받으실 수 있습니다. 다만, 해당 기간 사용자가 휴업지시를 명시적으로 하였다는 점을 증빙하여야 할 수 있겠습니다.감사합니다.', '안녕하세요? 아하(Aha) 노무상담 분야 전문가 정용준노무사입니다. 질문하신 내용에 대하여 아래와 같이 답변 드립니다.[질의1, 3] 휴업수당은 사용자의 귀책사유로 인하여 근로자가 근로를 제공하지 못함으로써 임금을 받지 못하는 경우, 임금상실의 위험으로부터 근로자를 보호하기 위하여 사용자에게 평균임금의 100분의 70 이상 부담(평균임금의 100분의 70이 통상임금의 100분의 100을 상회하는 경우 통상임금의 100분의 100 지급 가능)토록 한 제도입니다(근로기준법 제46조). 다만, 부득이한 사유로 사업을 계속하는 것이 불가능하여 노동위원회의 승인을 받은 경우에는 법정 휴업수당을 하회하여 지급하는 것도 가능합니다.사안의 경우 귀하가 정상적인 노무를 제공하고자 하였으나, 사업주의 귀책사유로 노무를 제공하지 못한 것이므로 휴업수당을 수령할 수 있습니다. 다만, 사업주가 사업 계속 불가능을 이유로 노동위원회의 승인을 받은 경우에는 법정 휴업수당을 하회하는 휴업수당을 지급받거나 또는 전혀 지급받지 못할 수 있습니다. [질의2]휴업수당은 원칙적으로 평균임금을 기초로 산정하되(근로기준법 제46조), 평균임금이 통상임금에 하회하는 경우 통상임금을 기준으로 산정합니다(근로기준법 제2조제2항). 그리고 평균임금의 100분의 70이 통상임금의 100분의 100에 하회하는 경우에는 통상임금의 100분의 100을 지급할 수 있습니다.평균임금은 이를 산정하여야 할 사유가 발생한 날 이전 3개월 동안에 그 근로자에게 지급된 임금의 총액을 그 기간의 총일수로 나눈 금액을 의미하고, 근로자가 취업한 후 3개월 미만인 경우도 이에 준하여 산정합니다(근로기준법 제1항제6호).사안의 경우 2.12-2.14.(13일) 동안 받은 450,000원을 13일로 나누어 1일 평균임금을 산정 후 해당금액에 70%를 적용하여 지급하시되, 다만 산정한 평균임금이 1일 통상임금에 하회하는 경우 1일 통상임금을 기준으로 70%를 적용합니다.",5,1,0.2,1
134,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 박종태입니다. 조금이나마 도움을 드리고자 몇 자 적습니다. 1. 상시 근로자수가 5인 이상인 사업주가, 사업주의 귀책사유로 휴업하는 경우 휴업기간 동안 근로자에게 평균임금의 70% 이상의 휴업수당을 지급하여야 합니다. 평균임금의 70%가 통상임금을 초과하면 통상임금으로 지급이 가능합니다(근로기준법 제46조 참조).  따라서 질문자님의 회사가 상시근로자수 5인 미만이라면 휴업수당 지급의무가 없으나, 5인 이상이라면 매출액 감소나 재고량 증가 등에 따른 휴업 시 사업주의 귀책사유로 보아 휴업수당 지급의무가 발생할 것으로 사료됩니다.  2. 현재 고용노동부는 코로나19 확산에 따른 실업 예방 및 인건비 부담을 줄이기 위하여 고용유지지원금 제도를 확대 실시하고 있습니다. 고용유지지원금이란, 코로나로 인한 일시적인 경영난으로 고용조정이 불가피하게 된 사업주가 휴업·휴직 등 고용유지조치를 하는 경우에 인건비 일부를 지원하는 제도입니다. 4월부터 지원규모를 확대하여 우선지원대상기업이라면 사업주가 근로자에게 지급한 휴업·휴직수당의 최대 90%가 지원되고 있습니다.  따라서 질문자님의 회사가 직원들에게 1개월 이상의 휴직조치를 실시하거나 총근로시간의 20%를 초과하여 근로시간의 단축이 있다면, 회사로부터 휴직·휴업수당을 지급하도록 하면서 고용유지지원금을 적극 검토하도록 하는 것이 좋을 것으로 사료됩니다. 특히 질문자님의 회사의 경우 우선지원대상기업에 해당하여 인건비의 90%를 지원받으실 수 있을 것으로 사료됩니다. 도움이 되셨길 바라며,고용유지지원금 신청 등 추가적인 궁금 사항이 있으시면 문의해 주시기 바랍니다. 박종태 노무사 드림.",12,3,0.25,1
135,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 실업급여를 받으셨으면 그 후에 피보험기간이 다시 0부터 카운트됩니다. 피보험기간 180일 이상이 되어야 실업급여를 받을 수 있습니다.,4,1,0.25,1
136,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 최창국 입니다. 1. 실업급여 요건 중 고용보험 피보험 단위기간 일수 180일 이상은 최종직장 이직일 기준 18개월 안에 있는 이전직장 고용보험 피보험 단위기간 일수를 합산할 수 있습니다. 2. 질문자의 경우 이전직장 + 최종직장 고용보험 피보험 단위기간 일수는 합산할 수 있습니다. 질문자가 주 5일제 사업장에서 근로한 경우 합산시 180일 이상이 되므로 최종직장에서 권고사직이나 계약기간 만료 등 비자발적인 사유로 이직한다면 실업급여 신청이 가능합니다. 3. 고용보험 피보험 단위기간을 합산하려면 이전직장에 전화하여 고용보험 피보험 단위기간 일수가 기재된 이직확인서를 작성하여 관할 근로복지공단에 제출해 달라고 요청하셔야 합니다. ,6,2,0.333,1
137,"안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 이종호 입니다. 1. 사업장 내 근로자 중 확진자, 의심자, 밀접접촉자가 있어 추가 감염 방지를 위해 불가항력적으로 휴업하는 경우에는 휴업수당(평균임금의 70%)을 지급하지 않아도 된다고 하나,  2. 코로나로 인한 매출 감소, 영업부진 등으로 휴업하는 경우에는 휴업수당을 지급하여야 한다는 입장입니다.   ",3,0,0.0,0
138,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 계약서 작성하고 고용보험 신고를 계약직으로 정정하면 됩니다. 꼭 1년단위일 필요는 없습니다. ,4,0,0.0,0
139,안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 계약서 작성하고 고용보험 신고를 계약직으로 정정하면 됩니다. 꼭 1년단위일 필요는 없습니다.,4,0,0.0,0
140,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이후록 입니다. 상시 근로자 5인 이상 사업장이라면, 회사가 실시하는 무급휴가 기간에 대해서 평균임금의 70%를 휴업수당으로 받을 수 있습니다. 이는 근로기준법 제46조에서 정하고 있는 사항이므로, 회사가 임의로 지급여부를 결정할 수 없습니다.  감사합니다.",5,1,0.2,0
141,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박병규 입니다. 코로나 휴업시 무급휴직에 개별적으로 직원들이 동의한 경우 법상의 휴업수당은 지급되지 않고 무급처리가 가능합니다. 그러나 회사가 무급휴직을 강요했다는 점이 인정되는 경우 동의서 자체가 무효가 되며 휴업기간 중 휴업수당이 지되어야 합니다. 최근 노동부에서는 노동부 홈페이지에서 휴업수당 미지급, 무급휴업 강제와 관련하여 익명 신고센터를 운영중에 있으니 참고하시기 바랍니다.",5,0,0.0,0
142,"""안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 박성은 입니다. 안녕하세요. 노무법인 도원(서부지사) 대표노무사 박성은입니다.  1. 우선 퇴직금은 '세전' 으로 계산합니다. 세후 금액으로 계산하지 않습니다.  2. 코로나로 인해 임금이 감액된 기간은 제외하고 3개월을 계산합니다.   답변이 도움이 되셨길 바랍니다.  [답변 채택] 은 전문가가 답변을 계속 남기는데 큰 원동력이 됩니다 ^^  위와 관련하여 구체적인 상담이 필요한 경우 [네이버 엑스퍼트]를 이용하시기 바랍니다.  네이버 엑스퍼트 검색 click → 박성은 검색 click → 상담상품 구매 → 대화방 입장 → 전문가인 제가 상담을 수락하면 상담이 시작됩니다.""",1,0,0.0,0
143,"안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 이기중 입니다. 임금삭감은 개별적인 동의가 필요합니다. 다만 연장근로를 축소하는 것은 사측에서 일방적으로 결정가능합니다. 포괄임금제라면 임금을 유지해야 하지만, 연장수당을 매번 별도로 지급했다면 삭감 가능합니다.",5,0,0.0,0
